user_id,churn_date,churn_day_since_install,last_level_reached,reason,moves_in_last_session,booster_used_last_session,ad_watch_last_session,time_spent_last_session_min
U110435,2025-08-25,8,3,after_10_moves_no_progress,12,False,14,26.52
U110436,2025-07-28,1,1,ads_fatigue,16,False,6,5.86
U110438,2025-08-18,73,5,ads_fatigue,19,False,25,25.54
U110439,2025-08-26,12,1,session_timeout,32,False,1,8.43
U110440,2025-07-30,18,1,other,14,False,13,18.78
U110441,2025-08-20,57,3,other,18,False,4,7.52
U110442,2025-07-14,48,4,used_booster_then_quit,19,False,22,27.48
U110443,2025-08-21,24,4,other,20,False,5,16.1
U110444,2025-08-19,2,3,used_booster_then_quit,13,False,15,22.29
U110445,2025-07-23,55,1,used_booster_then_quit,21,False,5,9.8
U110446,2025-06-14,23,1,used_booster_then_quit,22,False,5,9.02
U110447,2025-08-26,34,2,session_timeout,26,False,21,29.05
U110448,2025-08-26,0,0,after_10_moves_no_progress,0,False,0,0.0
U110449,2025-08-18,20,0,used_booster_then_quit,0,False,0,0.0
U110450,2025-07-02,28,2,other,19,False,22,27.07
U110452,2025-08-18,63,3,other,11,False,45,71.4
U110453,2025-08-22,11,1,failed_level_twice,21,False,18,25.62
U110454,2025-08-18,17,2,other,17,False,13,8.82
U110455,2025-07-19,9,4,ads_fatigue,23,False,4,12.69
U110456,2025-08-10,69,3,used_booster_then_quit,31,False,12,23.81
U110458,2025-08-11,24,1,used_booster_then_quit,23,False,18,29.1
U110459,2025-08-25,0,0,after_10_moves_no_progress,0,False,0,0.0
U110460,2025-07-15,6,1,ads_fatigue,29,False,17,21.29
U110461,2025-08-25,18,3,other,21,False,6,12.94
U110462,2025-08-13,7,3,failed_level_twice,21,False,17,20.64
U110463,2025-06-12,2,1,failed_level_twice,15,False,8,11.75
U110464,2025-08-26,2,1,after_10_moves_no_progress,14,False,57,66.41
U110465,2025-07-05,63,4,other,19,False,48,65.68
U110466,2025-08-26,25,3,session_timeout,7,False,4,8.83
U110467,2025-08-27,3,2,session_timeout,27,False,11,14.04
U110468,2025-08-24,75,1,used_booster_then_quit,27,False,10,12.99
U110469,2025-08-15,29,3,other,7,False,14,17.89
U110470,2025-07-25,18,0,ads_fatigue,0,False,0,0.0
U110471,2025-08-23,23,0,after_10_moves_no_progress,13,False,27,33.7
U110472,2025-08-21,9,1,ads_fatigue,12,False,3,5.77
U110473,2025-08-12,31,4,used_booster_then_quit,20,False,4,5.3
U110474,2025-08-19,13,4,after_10_moves_no_progress,16,False,21,26.77
U110475,2025-07-21,44,3,ads_fatigue,18,False,6,9.02
U110476,2025-07-17,50,3,after_10_moves_no_progress,3,False,7,12.98
U110477,2025-08-13,53,3,failed_level_twice,18,False,8,13.28
U110478,2025-08-21,31,3,after_10_moves_no_progress,18,False,3,7.64
U110479,2025-08-20,89,3,used_booster_then_quit,19,False,13,24.01
U110481,2025-06-20,3,0,used_booster_then_quit,0,False,0,0.0
U110482,2025-08-06,2,2,used_booster_then_quit,9,False,6,6.44
U110483,2025-06-22,48,0,other,0,False,0,0.0
U110484,2025-08-23,34,2,after_10_moves_no_progress,33,False,19,28.37
U110485,2025-08-21,35,5,after_10_moves_no_progress,5,False,10,12.09
U110487,2025-08-02,8,1,used_booster_then_quit,18,False,2,14.36
U110488,2025-08-04,0,1,after_10_moves_no_progress,22,False,15,27.29
U110489,2025-08-23,6,1,session_timeout,8,False,26,39.98
U110490,2025-07-24,3,0,other,0,False,0,0.0
U110491,2025-08-20,77,4,after_10_moves_no_progress,26,False,15,22.13
U110492,2025-08-25,12,2,failed_level_twice,25,True,17,19.9
U110493,2025-07-29,0,1,used_booster_then_quit,17,True,20,35.48
U110494,2025-07-03,13,4,failed_level_twice,14,False,12,15.18
U110495,2025-08-20,26,1,failed_level_twice,16,False,42,51.88
U110496,2025-08-26,13,0,failed_level_twice,0,False,0,0.0
U110497,2025-08-26,0,0,failed_level_twice,0,False,0,0.0
U110498,2025-08-25,2,1,used_booster_then_quit,16,False,47,55.72
U110499,2025-08-02,54,4,after_10_moves_no_progress,24,True,22,29.86
U110500,2025-07-07,17,2,other,33,False,30,37.92
U110501,2025-06-22,39,4,ads_fatigue,20,True,25,27.49
U110502,2025-08-21,83,5,session_timeout,33,False,12,24.96
U110503,2025-08-18,4,0,failed_level_twice,0,False,0,0.0
U110504,2025-07-31,48,4,used_booster_then_quit,20,False,11,18.07
U110505,2025-07-23,9,3,ads_fatigue,19,False,5,14.58
U110506,2025-08-07,19,3,session_timeout,25,False,16,26.31
U110507,2025-08-09,7,3,used_booster_then_quit,24,False,12,14.75
U110508,2025-07-18,57,7,after_10_moves_no_progress,37,False,21,29.57
U110509,2025-08-23,78,5,used_booster_then_quit,16,False,4,9.16
U110510,2025-08-13,51,4,ads_fatigue,11,True,12,19.45
U110511,2025-06-16,3,0,failed_level_twice,0,False,0,0.0
U110512,2025-08-27,1,1,failed_level_twice,32,False,27,60.5
U110513,2025-08-18,9,5,session_timeout,14,False,10,21.26
U110514,2025-08-21,55,2,after_10_moves_no_progress,8,False,22,38.41
U110515,2025-08-14,0,2,after_10_moves_no_progress,8,True,10,18.96
U110516,2025-07-18,37,1,after_10_moves_no_progress,23,False,8,7.39
U110517,2025-08-12,9,1,other,26,False,7,11.39
U110518,2025-08-18,83,8,other,23,False,6,9.08
U110519,2025-08-22,21,4,session_timeout,25,False,16,24.15
U110520,2025-08-16,53,8,other,18,False,47,73.0
U110521,2025-06-10,28,0,session_timeout,0,False,0,0.0
U110522,2025-06-02,0,0,other,0,False,0,0.0
U110523,2025-08-25,68,7,failed_level_twice,23,False,11,26.25
U110524,2025-08-21,23,2,other,18,False,38,43.19
U110525,2025-05-18,9,2,ads_fatigue,9,False,63,90.53
U110526,2025-08-13,25,2,after_10_moves_no_progress,26,False,5,9.39
U110527,2025-08-21,27,2,used_booster_then_quit,18,False,3,7.77
U110528,2025-08-06,19,3,failed_level_twice,9,False,7,8.25
U110529,2025-08-15,15,2,session_timeout,5,False,3,5.3
U110530,2025-08-08,78,6,session_timeout,30,True,10,15.9
U110531,2025-08-25,46,1,failed_level_twice,25,False,12,16.83
U110532,2025-08-22,1,1,failed_level_twice,17,False,4,9.9
U110533,2025-08-24,42,1,after_10_moves_no_progress,15,False,21,35.41
U110534,2025-08-18,36,1,failed_level_twice,13,False,5,11.18
U110535,2025-08-18,21,1,after_10_moves_no_progress,11,False,8,7.15
U110536,2025-07-11,32,3,used_booster_then_quit,17,False,16,20.11
U110537,2025-08-23,30,6,failed_level_twice,25,False,16,34.04
U110538,2025-08-23,5,4,ads_fatigue,16,False,19,44.52
U110539,2025-05-10,8,2,failed_level_twice,18,False,17,18.91
U110541,2025-08-09,74,3,session_timeout,16,False,41,78.77
U110542,2025-07-07,13,5,ads_fatigue,22,False,7,16.67
U110543,2025-08-26,15,1,after_10_moves_no_progress,8,False,81,128.71
U110544,2025-08-19,12,3,failed_level_twice,11,False,24,41.06
U110545,2025-08-25,9,2,ads_fatigue,16,True,15,30.43
U110546,2025-08-22,1,1,after_10_moves_no_progress,20,True,13,24.5
U110547,2025-07-25,32,4,ads_fatigue,16,False,14,20.95
U110548,2025-07-24,6,2,failed_level_twice,19,False,7,11.39
U110549,2025-06-17,1,1,used_booster_then_quit,11,False,5,6.98
U110550,2025-08-06,55,6,session_timeout,10,False,11,23.64
U110551,2025-07-22,31,3,ads_fatigue,4,False,4,7.06
U110552,2025-08-18,20,0,other,0,False,0,0.0
U110553,2025-08-12,43,4,used_booster_then_quit,22,True,10,14.14
U110554,2025-08-25,19,2,after_10_moves_no_progress,17,False,13,13.68
U110555,2025-08-27,29,5,ads_fatigue,23,False,6,18.41
U110556,2025-07-27,85,4,session_timeout,18,False,3,8.97
U110557,2025-08-17,33,3,after_10_moves_no_progress,11,False,14,18.72
U110558,2025-07-11,19,5,ads_fatigue,15,False,15,19.18
U110559,2025-08-03,40,3,ads_fatigue,18,False,11,16.73
U110560,2025-08-07,0,0,used_booster_then_quit,0,False,0,0.0
U110561,2025-07-30,25,1,after_10_moves_no_progress,12,False,9,9.11
U110562,2025-08-15,0,0,used_booster_then_quit,0,False,0,0.0
U110563,2025-08-08,14,1,failed_level_twice,15,True,24,27.84
U110564,2025-07-06,0,2,other,33,False,4,8.83
U110565,2025-08-15,16,5,after_10_moves_no_progress,23,False,15,14.45
U110566,2025-06-25,51,4,used_booster_then_quit,19,False,14,18.37
U110567,2025-07-09,66,2,failed_level_twice,18,False,3,5.58
U110568,2025-07-14,64,2,after_10_moves_no_progress,11,False,4,10.2
U110569,2025-07-02,10,5,after_10_moves_no_progress,16,False,17,15.18
U110570,2025-07-12,44,3,after_10_moves_no_progress,14,False,9,20.14
U110571,2025-08-27,0,0,after_10_moves_no_progress,0,False,0,0.0
U110572,2025-08-14,40,4,after_10_moves_no_progress,26,False,3,8.7
U110573,2025-08-11,23,8,after_10_moves_no_progress,19,False,33,45.04
U110574,2025-07-13,40,2,failed_level_twice,7,False,3,5.34
U110575,2025-08-17,70,2,ads_fatigue,16,False,14,24.86
U110576,2025-06-29,19,1,used_booster_then_quit,13,False,8,8.37
U110577,2025-08-06,14,3,after_10_moves_no_progress,10,False,16,28.29
U110578,2025-07-26,30,4,used_booster_then_quit,21,False,20,18.41
U110579,2025-07-23,21,3,after_10_moves_no_progress,18,False,16,19.13
U110580,2025-08-26,46,4,used_booster_then_quit,16,False,42,52.41
U110581,2025-08-14,13,4,after_10_moves_no_progress,21,False,41,51.01
U110582,2025-07-18,68,3,after_10_moves_no_progress,5,False,10,20.26
U110583,2025-08-23,21,5,after_10_moves_no_progress,25,False,40,53.89
U110584,2025-08-16,40,3,failed_level_twice,19,False,4,7.39
U110585,2025-08-04,15,2,failed_level_twice,15,False,1,4.28
U110586,2025-08-20,72,4,other,21,False,20,21.29
U110587,2025-08-02,44,1,after_10_moves_no_progress,28,False,14,19.92
U110588,2025-07-01,34,7,after_10_moves_no_progress,29,False,12,12.83
U110589,2025-08-27,1,2,other,16,False,8,10.67
U110590,2025-08-19,51,2,failed_level_twice,18,False,12,35.55
U110591,2025-08-28,0,0,after_10_moves_no_progress,0,False,0,0.0
U110592,2025-06-30,2,1,used_booster_then_quit,25,False,11,18.37
U110593,2025-07-23,57,3,used_booster_then_quit,19,False,22,36.29
U110594,2025-08-03,34,1,used_booster_then_quit,31,False,41,54.44
U110595,2025-05-27,22,0,after_10_moves_no_progress,21,False,4,4.23
U110596,2025-08-27,10,6,used_booster_then_quit,9,False,10,12.78
U110597,2025-08-24,17,1,session_timeout,9,False,23,29.89
U110598,2025-08-15,19,4,failed_level_twice,22,False,5,5.53
U110599,2025-08-06,24,0,failed_level_twice,0,False,0,0.0
U110600,2025-08-27,49,4,used_booster_then_quit,25,False,5,11.54
U110602,2025-07-13,40,3,session_timeout,19,False,15,15.96
U110603,2025-08-02,0,1,after_10_moves_no_progress,12,False,7,20.74
U110604,2025-07-26,17,0,other,13,False,6,7.33
U110605,2025-08-27,1,1,failed_level_twice,13,False,26,46.67
U110606,2025-08-08,0,1,failed_level_twice,24,False,4,9.38
U110607,2025-08-28,0,0,used_booster_then_quit,0,False,0,0.0
U110608,2025-08-05,26,5,after_10_moves_no_progress,19,False,10,15.14
U110609,2025-06-30,36,1,after_10_moves_no_progress,10,False,5,8.76
U110610,2025-08-09,40,2,after_10_moves_no_progress,26,True,8,12.34
U110611,2025-08-25,31,2,ads_fatigue,17,True,12,13.54
U110612,2025-08-17,16,1,after_10_moves_no_progress,19,False,10,11.0
U110613,2025-07-02,62,4,ads_fatigue,13,False,41,44.8
U110614,2025-07-17,17,1,after_10_moves_no_progress,15,False,16,21.94
U110615,2025-07-03,35,5,after_10_moves_no_progress,18,False,5,11.05
U110616,2025-08-19,6,2,after_10_moves_no_progress,12,False,14,20.98
U110617,2025-07-18,60,3,session_timeout,20,False,17,32.19
U110618,2025-08-07,19,6,used_booster_then_quit,13,False,5,5.26
U110619,2025-07-15,44,1,ads_fatigue,20,False,4,8.19
U110620,2025-08-17,66,5,other,12,False,22,23.69
U110621,2025-08-21,0,0,ads_fatigue,0,False,0,0.0
U110622,2025-08-26,89,0,ads_fatigue,18,False,4,7.73
U110623,2025-06-17,36,1,session_timeout,17,True,21,29.3
U110624,2025-05-27,18,2,failed_level_twice,20,False,24,30.32
U110625,2025-08-14,45,2,used_booster_then_quit,18,False,22,27.44
U110626,2025-08-21,35,2,failed_level_twice,18,False,28,41.41
U110627,2025-06-29,20,5,used_booster_then_quit,20,False,14,23.87
U110628,2025-08-14,23,5,after_10_moves_no_progress,22,False,24,24.37
U110629,2025-06-20,43,1,ads_fatigue,19,False,6,10.77
U110630,2025-08-26,15,1,ads_fatigue,17,False,8,18.17
U110631,2025-08-15,9,2,after_10_moves_no_progress,16,False,43,57.04
U110634,2025-07-19,37,2,failed_level_twice,20,False,15,27.16
U110635,2025-07-24,37,2,ads_fatigue,15,False,12,18.19
U110636,2025-08-26,28,3,other,13,False,10,18.16
U110637,2025-07-21,65,1,session_timeout,16,False,15,21.17
U110638,2025-08-12,66,6,failed_level_twice,17,False,5,13.04
U110639,2025-08-11,88,6,used_booster_then_quit,17,True,7,14.24
U110640,2025-07-02,8,1,after_10_moves_no_progress,20,False,4,11.8
U110641,2025-07-15,9,1,used_booster_then_quit,15,False,17,29.36
U110642,2025-06-29,34,3,after_10_moves_no_progress,16,False,18,29.06
U110643,2025-05-13,9,2,failed_level_twice,30,False,25,32.06
U110644,2025-08-23,28,7,used_booster_then_quit,17,False,2,4.58
U110645,2025-05-12,9,1,after_10_moves_no_progress,10,False,57,78.47
U110647,2025-08-17,82,3,other,16,False,15,28.61
U110648,2025-08-23,35,4,after_10_moves_no_progress,15,False,13,18.48
U110649,2025-06-24,2,2,other,22,True,5,7.21
U110650,2025-06-27,50,2,used_booster_then_quit,24,False,63,76.37
U110651,2025-07-26,30,4,failed_level_twice,21,False,15,18.62
U110652,2025-07-02,0,0,session_timeout,0,False,0,0.0
U110653,2025-08-18,7,2,failed_level_twice,18,False,10,11.41
U110654,2025-08-06,10,4,failed_level_twice,20,False,7,15.91
U110655,2025-05-12,2,4,session_timeout,13,False,19,23.22
U110656,2025-08-18,84,3,after_10_moves_no_progress,10,False,9,17.91
U110657,2025-07-16,39,6,used_booster_then_quit,10,False,7,7.66
U110658,2025-07-07,54,3,after_10_moves_no_progress,17,False,4,11.45
U110659,2025-07-29,35,4,other,25,False,23,24.33
U110660,2025-08-27,0,0,used_booster_then_quit,0,False,0,0.0
U110661,2025-08-24,54,0,other,0,False,0,0.0
U110662,2025-07-29,0,1,failed_level_twice,19,False,7,16.13
U110663,2025-07-30,9,4,other,6,False,2,4.89
U110664,2025-08-18,8,2,ads_fatigue,18,False,17,27.73
U110665,2025-07-09,44,1,after_10_moves_no_progress,23,False,19,21.37
U110666,2025-08-24,25,2,ads_fatigue,26,False,6,15.73
U110667,2025-08-21,7,2,used_booster_then_quit,5,False,14,28.63
U110668,2025-05-21,0,1,ads_fatigue,23,False,8,21.25
U110669,2025-07-14,33,2,after_10_moves_no_progress,12,False,39,42.11
U110671,2025-08-13,11,1,session_timeout,7,True,8,12.12
U110672,2025-06-07,4,1,after_10_moves_no_progress,9,False,22,37.75
U110673,2025-08-27,51,0,failed_level_twice,0,False,0,0.0
U110674,2025-07-20,32,4,ads_fatigue,3,False,5,8.9
U110675,2025-08-26,59,5,used_booster_then_quit,28,False,35,48.4
U110676,2025-08-04,53,4,failed_level_twice,27,False,9,17.52
U110677,2025-08-16,74,4,used_booster_then_quit,25,False,20,23.35
U110678,2025-07-29,9,0,failed_level_twice,0,False,0,0.0
U110679,2025-08-23,21,4,used_booster_then_quit,16,False,5,12.7
U110681,2025-06-08,20,1,after_10_moves_no_progress,27,False,39,46.9
U110683,2025-08-09,70,4,after_10_moves_no_progress,12,False,11,12.77
U110684,2025-07-14,23,0,used_booster_then_quit,0,False,0,0.0
U110685,2025-08-21,4,0,used_booster_then_quit,0,False,0,0.0
U110686,2025-06-25,1,0,used_booster_then_quit,0,False,0,0.0
U110687,2025-07-12,49,4,used_booster_then_quit,14,False,10,18.07
U110688,2025-06-05,16,4,failed_level_twice,20,False,4,8.91
U110689,2025-08-20,55,0,ads_fatigue,0,False,0,0.0
U110690,2025-08-03,3,0,after_10_moves_no_progress,0,False,0,0.0
U110692,2025-08-17,14,0,used_booster_then_quit,0,False,0,0.0
U110693,2025-08-25,11,1,used_booster_then_quit,11,False,18,33.61
U110694,2025-08-17,19,3,after_10_moves_no_progress,15,False,9,13.63
U110695,2025-08-25,9,2,after_10_moves_no_progress,18,False,25,32.82
U110696,2025-05-23,13,3,other,15,True,12,12.7
U110698,2025-08-22,66,6,after_10_moves_no_progress,3,False,12,23.12
U110699,2025-08-20,1,2,used_booster_then_quit,16,False,12,22.3
U110700,2025-07-28,79,5,failed_level_twice,24,False,26,41.78
U110701,2025-08-05,11,1,ads_fatigue,18,False,10,25.51
U110702,2025-08-14,17,2,failed_level_twice,20,False,6,8.44
U110704,2025-08-15,14,1,after_10_moves_no_progress,21,True,21,45.22
U110705,2025-07-28,43,3,after_10_moves_no_progress,16,False,34,55.39
U110706,2025-07-28,22,4,used_booster_then_quit,25,False,33,51.32
U110707,2025-07-16,33,1,used_booster_then_quit,14,False,22,39.61
U110708,2025-08-13,81,3,after_10_moves_no_progress,35,False,19,25.28
U110709,2025-06-16,17,2,after_10_moves_no_progress,3,False,13,21.77
U110710,2025-07-24,58,4,after_10_moves_no_progress,15,True,25,24.76
U110711,2025-07-05,0,2,after_10_moves_no_progress,18,False,40,48.08
U110712,2025-08-20,3,3,failed_level_twice,11,False,20,18.03
U110713,2025-08-25,7,4,used_booster_then_quit,11,False,17,32.92
U110714,2025-05-08,1,1,failed_level_twice,12,False,6,10.9
U110716,2025-06-15,16,1,after_10_moves_no_progress,19,False,7,11.8
U110717,2025-07-10,40,5,other,12,False,16,18.36
U110718,2025-07-03,52,6,after_10_moves_no_progress,14,False,16,23.57
U110719,2025-08-10,55,5,used_booster_then_quit,13,False,12,18.74
U110720,2025-08-11,32,2,ads_fatigue,19,False,6,10.23
U110721,2025-07-20,11,1,used_booster_then_quit,18,False,11,24.74
U110722,2025-07-27,22,1,other,16,True,27,29.74
U110723,2025-06-29,19,1,other,4,True,42,49.64
U110724,2025-08-23,30,6,session_timeout,11,False,13,20.17
U110725,2025-08-17,9,3,after_10_moves_no_progress,25,False,5,9.19
U110726,2025-07-03,22,2,after_10_moves_no_progress,25,True,3,6.24
U110727,2025-07-16,66,8,failed_level_twice,22,False,20,23.51
U110728,2025-07-21,46,0,used_booster_then_quit,0,False,0,0.0
U110729,2025-06-05,19,4,ads_fatigue,21,False,16,26.67
U110730,2025-08-12,47,4,failed_level_twice,13,True,6,15.05
U110731,2025-06-10,22,0,after_10_moves_no_progress,0,False,0,0.0
U110732,2025-07-15,20,3,other,22,False,33,34.83
U110733,2025-06-27,31,6,used_booster_then_quit,11,False,3,8.25
U110734,2025-07-30,2,0,after_10_moves_no_progress,0,False,0,0.0
U110735,2025-07-28,85,8,other,11,False,6,9.12
U110736,2025-07-06,0,1,after_10_moves_no_progress,23,False,2,8.05
U110737,2025-07-10,50,3,session_timeout,21,False,12,15.69
U110738,2025-06-01,31,3,ads_fatigue,26,True,13,20.37
U110739,2025-08-22,9,1,failed_level_twice,15,False,7,10.34
U110740,2025-07-24,4,5,ads_fatigue,21,False,4,16.06
U110741,2025-07-25,74,4,after_10_moves_no_progress,17,False,1,4.86
U110742,2025-08-06,18,4,after_10_moves_no_progress,24,False,6,13.04
U110743,2025-07-31,18,5,ads_fatigue,20,False,34,41.83
U110744,2025-08-19,54,3,after_10_moves_no_progress,16,False,8,8.41
U110745,2025-07-14,24,3,failed_level_twice,17,False,3,6.15
U110747,2025-07-17,48,5,ads_fatigue,11,False,31,41.15
U110748,2025-08-16,60,2,other,13,False,6,17.92
U110749,2025-08-22,74,6,after_10_moves_no_progress,16,False,15,17.48
U110750,2025-08-22,21,3,session_timeout,15,False,10,13.1
U110751,2025-08-26,8,2,after_10_moves_no_progress,14,False,10,17.4
U110752,2025-08-12,2,1,failed_level_twice,12,False,17,17.39
U110753,2025-08-15,11,0,after_10_moves_no_progress,14,False,1,11.68
U110754,2025-08-27,0,0,failed_level_twice,0,False,0,0.0
U110755,2025-08-25,33,1,session_timeout,19,False,11,10.1
U110756,2025-08-20,21,1,after_10_moves_no_progress,19,False,21,32.44
U110758,2025-05-05,4,3,after_10_moves_no_progress,22,False,13,27.71
U110759,2025-07-20,4,2,after_10_moves_no_progress,25,False,16,25.41
U110760,2025-08-16,19,3,other,9,True,18,26.57
U110761,2025-08-20,1,1,session_timeout,7,False,18,19.7
U110762,2025-08-18,3,0,used_booster_then_quit,0,False,0,0.0
U110763,2025-08-18,8,3,used_booster_then_quit,23,False,41,59.22
U110764,2025-08-23,1,1,ads_fatigue,24,False,7,10.43
U110765,2025-07-18,14,1,failed_level_twice,13,True,6,25.43
U110766,2025-06-06,36,3,ads_fatigue,11,False,52,67.99
U110767,2025-05-06,4,1,used_booster_then_quit,9,True,6,14.97
U110768,2025-07-25,20,3,other,26,False,24,31.71
U110769,2025-07-29,37,7,ads_fatigue,17,False,2,4.27
U110770,2025-08-01,38,5,ads_fatigue,21,False,23,59.2
U110771,2025-07-16,28,4,failed_level_twice,14,False,14,17.77
U110773,2025-08-02,50,1,after_10_moves_no_progress,25,False,9,6.8
U110774,2025-08-15,4,0,failed_level_twice,0,False,0,0.0
U110775,2025-08-24,7,2,failed_level_twice,12,False,1,4.52
U110776,2025-07-22,23,4,used_booster_then_quit,9,True,9,11.71
U110777,2025-08-09,47,2,used_booster_then_quit,13,False,18,27.95
U110778,2025-08-21,21,3,after_10_moves_no_progress,4,False,29,44.16
U110779,2025-08-20,27,4,failed_level_twice,26,True,18,25.14
U110780,2025-07-02,23,1,after_10_moves_no_progress,17,False,12,12.41
U110781,2025-05-16,3,0,other,0,False,0,0.0
U110782,2025-06-20,19,2,other,20,False,25,38.5
U110783,2025-06-01,16,3,ads_fatigue,11,False,7,16.81
U110784,2025-07-04,29,3,after_10_moves_no_progress,23,False,5,13.1
U110785,2025-08-14,74,2,after_10_moves_no_progress,21,False,15,21.63
U110786,2025-08-27,42,7,after_10_moves_no_progress,22,False,17,28.93
U110787,2025-08-24,1,1,ads_fatigue,18,False,46,83.16
U110788,2025-08-02,11,3,after_10_moves_no_progress,22,False,15,28.53
U110789,2025-08-26,6,0,after_10_moves_no_progress,0,False,0,0.0
U110790,2025-08-22,19,2,after_10_moves_no_progress,20,False,22,26.12
U110791,2025-08-27,31,3,ads_fatigue,17,False,10,18.6
U110792,2025-07-20,31,3,failed_level_twice,25,False,17,25.45
U110793,2025-08-11,64,4,session_timeout,19,False,5,5.78
U110794,2025-08-20,10,0,failed_level_twice,0,False,0,0.0
U110796,2025-08-10,47,3,failed_level_twice,23,False,11,22.04
U110797,2025-05-23,21,2,other,14,False,8,9.48
U110798,2025-08-21,17,1,session_timeout,14,False,17,23.9
U110799,2025-08-09,66,5,failed_level_twice,24,True,16,33.91
U110800,2025-05-22,20,4,used_booster_then_quit,13,False,21,31.35
U110801,2025-08-27,22,1,after_10_moves_no_progress,19,False,13,19.37
U110802,2025-08-15,44,5,after_10_moves_no_progress,22,False,26,41.15
U110803,2025-08-25,34,3,used_booster_then_quit,22,False,81,105.99
U110804,2025-08-25,7,2,after_10_moves_no_progress,18,False,16,20.85
U110805,2025-07-17,13,1,after_10_moves_no_progress,20,False,12,21.51
U110806,2025-07-01,1,1,failed_level_twice,5,True,11,17.6
U110807,2025-08-02,59,3,other,25,False,5,13.32
U110808,2025-07-15,39,5,after_10_moves_no_progress,9,False,6,13.35
U110809,2025-08-08,4,2,used_booster_then_quit,15,False,17,30.68
U110810,2025-08-26,64,5,other,28,False,9,16.31
U110811,2025-08-09,81,7,session_timeout,24,False,17,16.32
U110812,2025-08-06,86,4,after_10_moves_no_progress,22,False,6,13.25
U110813,2025-08-02,37,3,after_10_moves_no_progress,28,False,3,8.63
U110814,2025-07-30,35,6,after_10_moves_no_progress,12,False,4,7.99
U110815,2025-07-22,4,2,after_10_moves_no_progress,18,False,14,24.02
U110817,2025-07-28,71,3,session_timeout,14,False,8,13.29
U110818,2025-07-20,20,2,other,6,False,24,38.77
U110819,2025-08-25,8,1,after_10_moves_no_progress,21,False,5,5.26
U110820,2025-06-17,28,3,after_10_moves_no_progress,14,False,7,7.44
U110821,2025-08-19,28,4,failed_level_twice,19,False,3,12.77
U110822,2025-08-24,44,2,session_timeout,13,False,5,4.64
U110823,2025-08-18,20,3,failed_level_twice,19,False,73,86.67
U110824,2025-06-19,31,2,used_booster_then_quit,15,False,15,18.03
U110825,2025-08-23,2,1,failed_level_twice,13,False,12,10.54
U110826,2025-08-09,26,3,after_10_moves_no_progress,23,False,11,13.97
U110827,2025-08-13,3,2,session_timeout,19,False,26,39.61
U110828,2025-07-25,56,5,other,25,True,27,36.66
U110829,2025-07-28,0,0,after_10_moves_no_progress,0,False,0,0.0
U110830,2025-08-22,20,1,after_10_moves_no_progress,25,False,15,27.39
U110831,2025-08-15,59,1,after_10_moves_no_progress,6,False,17,28.33
U110832,2025-07-15,29,1,session_timeout,21,False,9,11.32
U110833,2025-08-24,37,1,after_10_moves_no_progress,25,False,7,9.87
U110834,2025-07-12,61,2,session_timeout,20,False,17,27.38
U110835,2025-07-29,1,2,after_10_moves_no_progress,11,False,6,8.38
U110836,2025-05-22,16,5,used_booster_then_quit,16,False,21,31.35
U110837,2025-08-14,83,4,other,18,False,17,13.73
U110838,2025-08-27,39,1,after_10_moves_no_progress,17,False,30,33.17
U110839,2025-07-31,80,6,failed_level_twice,23,False,19,28.09
U110840,2025-08-26,1,1,after_10_moves_no_progress,21,False,4,7.56
U110842,2025-07-22,7,2,used_booster_then_quit,26,False,9,9.28
U110843,2025-08-07,0,0,used_booster_then_quit,0,False,0,0.0
U110844,2025-08-24,9,3,after_10_moves_no_progress,21,True,26,43.98
U110845,2025-08-08,68,1,used_booster_then_quit,22,False,15,21.43
U110846,2025-08-25,15,0,after_10_moves_no_progress,0,False,0,0.0
U110847,2025-08-18,86,1,used_booster_then_quit,18,False,5,7.93
U110848,2025-07-05,16,1,ads_fatigue,20,False,12,12.76
U110849,2025-08-19,44,3,used_booster_then_quit,16,False,11,16.15
U110850,2025-07-31,6,1,after_10_moves_no_progress,19,False,12,28.49
U110851,2025-07-31,88,7,after_10_moves_no_progress,8,False,19,19.99
U110852,2025-08-06,63,7,after_10_moves_no_progress,17,False,13,19.41
U110853,2025-08-06,24,2,used_booster_then_quit,21,True,20,31.66
U110854,2025-07-07,25,1,other,4,False,9,15.12
U110855,2025-08-05,3,1,after_10_moves_no_progress,26,False,5,17.57
U110856,2025-07-31,13,2,other,28,False,15,20.94
U110857,2025-08-02,65,2,ads_fatigue,19,False,8,15.3
U110858,2025-07-19,62,6,used_booster_then_quit,27,False,7,18.96
U110859,2025-08-04,20,4,other,26,False,10,10.78
U110860,2025-06-30,6,4,used_booster_then_quit,17,True,17,25.94
U110861,2025-07-31,71,2,used_booster_then_quit,19,False,5,8.98
U110862,2025-07-24,45,3,session_timeout,21,False,10,19.03
U110863,2025-07-02,26,2,ads_fatigue,9,False,10,19.94
U110864,2025-06-06,24,2,after_10_moves_no_progress,12,False,17,25.15
U110865,2025-07-18,13,3,after_10_moves_no_progress,22,False,11,17.53
U110866,2025-08-01,1,0,after_10_moves_no_progress,19,False,26,36.72
U110868,2025-08-08,0,0,after_10_moves_no_progress,0,False,0,0.0
U110869,2025-05-16,0,0,failed_level_twice,0,False,0,0.0
U110870,2025-07-02,10,1,used_booster_then_quit,25,False,40,65.05
U110871,2025-08-23,41,2,session_timeout,19,False,35,46.65
