user_id,date,day_since_install,active,time_spent_min,interstitial_impressions,rewarded_impressions,ad_revenue_usd,iap_revenue_usd
U108991,2025-05-05,0,1,11.67,7,3,0.105,0.0
U108991,2025-05-16,11,1,24.98,8,7,0.17,0.0
U108991,2025-05-25,20,1,11.75,7,3,0.105,0.0
U108992,2025-07-31,0,1,38.12,24,4,0.272,0.0
U108992,2025-08-02,2,1,22.56,13,7,0.215,0.0
U108992,2025-08-04,4,1,43.88,20,14,0.376,0.0
U108992,2025-08-07,7,1,34.72,17,1,0.167,0.0
U108992,2025-08-11,11,1,31.98,20,8,0.292,0.0
U108992,2025-08-22,22,1,21.8,8,2,0.1,0.0
U108993,2025-05-05,0,1,15.36,6,4,0.144,0.0
U108993,2025-06-05,31,1,20.75,11,2,0.168,0.0
U108993,2025-06-11,37,1,20.73,14,6,0.276,0.0
U108993,2025-07-14,70,1,17.58,10,3,0.174,0.0
U108994,2025-06-24,0,1,10.49,9,1,0.095,0.0
U108994,2025-06-29,5,1,33.14,14,7,0.224,0.0
U108994,2025-07-14,20,1,30.37,16,3,0.186,0.0
U108995,2025-05-25,6,1,25.29,12,6,0.252,0.0
U108995,2025-07-23,65,1,17.29,10,3,0.174,0.0
U108996,2025-08-07,0,1,70.99,35,8,0.564,0.0
U108996,2025-08-09,2,1,40.25,21,6,0.36,0.0
U108996,2025-08-20,13,1,17.62,8,1,0.114,0.0
U108997,2025-06-07,0,1,23.27,10,7,0.246,0.0
U108997,2025-06-12,5,1,18.77,6,6,0.18,0.0
U108997,2025-06-21,14,1,20.88,15,5,0.27,0.0
U108997,2025-07-04,27,1,54.46,32,12,0.6,0.0
U108997,2025-08-01,55,1,26.45,11,4,0.204,0.0
U108998,2025-06-24,0,1,15.72,9,1,0.126,0.0
U108998,2025-06-25,1,1,26.41,11,4,0.204,0.0
U108998,2025-06-27,3,1,8.01,3,0,0.036,0.0
U108998,2025-06-28,4,1,36.45,14,5,0.258,0.0
U108998,2025-06-29,5,1,18.53,4,1,0.066,0.0
U108998,2025-07-07,13,1,20.06,8,2,0.132,0.0
U108998,2025-07-15,21,1,27.47,13,4,0.228,0.0
U108998,2025-08-25,62,1,45.56,15,6,0.288,0.0
U108999,2025-06-21,0,1,24.43,13,4,0.173,0.0
U108999,2025-06-23,2,1,27.72,10,4,0.146,0.0
U108999,2025-06-27,6,1,19.23,10,1,0.104,0.0
U108999,2025-07-23,32,1,17.52,10,6,0.174,0.0
U108999,2025-08-22,62,1,12.18,8,5,0.142,0.0
U109000,2025-08-01,0,1,8.5,8,3,0.15,0.0
U109000,2025-08-04,3,1,5.73,2,1,0.042,0.0
U109000,2025-08-07,6,1,6.54,4,0,0.048,0.0
U109000,2025-08-14,13,1,12.79,8,2,0.132,0.0
U109000,2025-08-25,24,1,7.12,3,1,0.054,0.0
U109001,2025-06-27,0,1,36.77,21,6,0.273,0.0
U109001,2025-06-29,2,1,21.88,11,4,0.155,0.0
U109001,2025-07-04,7,1,32.36,14,6,0.21,0.0
U109001,2025-07-17,20,1,13.05,6,0,0.054,0.0
U109001,2025-08-06,40,1,29.6,12,2,0.136,0.0
U109002,2025-08-03,0,1,10.69,5,2,0.073,0.0
U109002,2025-08-11,8,1,14.71,7,2,0.091,0.0
U109002,2025-08-13,10,1,7.28,3,1,0.041,0.0
U109003,2025-05-09,0,1,40.93,23,4,0.263,0.0
U109003,2025-05-23,14,1,28.09,8,1,0.086,0.0
U109003,2025-06-06,28,1,45.56,21,13,0.371,0.0
U109003,2025-07-01,53,1,38.7,14,3,0.168,0.0
U109004,2025-05-23,0,1,15.67,6,2,0.108,0.0
U109004,2025-05-25,2,1,21.63,9,6,0.216,0.0
U109004,2025-06-07,15,1,22.36,16,3,0.246,0.0
U109004,2025-07-20,58,1,20.93,12,6,0.252,0.0
U109004,2025-07-29,67,1,55.68,21,11,0.45,0.0
U109004,2025-08-09,78,1,26.62,14,5,0.258,0.0
U109005,2025-07-06,0,1,18.96,10,3,0.132,0.0
U109005,2025-07-20,14,1,14.05,6,3,0.096,0.0
U109005,2025-08-04,29,1,10.67,3,1,0.041,0.0
U109006,2025-08-22,0,1,44.15,18,5,0.306,0.0
U109006,2025-08-26,4,1,38.91,23,3,0.33,0.0
U109007,2025-05-09,0,1,27.81,10,8,0.202,0.0
U109007,2025-05-13,4,1,18.0,5,3,0.087,0.0
U109007,2025-05-20,11,1,20.8,16,5,0.214,0.0
U109007,2025-05-31,22,1,16.3,6,3,0.096,0.0
U109007,2025-07-04,56,1,27.26,16,8,0.256,0.0
U109008,2025-05-07,1,1,11.87,1,0,0.012,0.0
U109008,2025-05-08,2,1,13.16,2,2,0.06,0.0
U109008,2025-05-10,4,1,18.71,8,4,0.168,0.0
U109008,2025-05-19,13,1,33.37,11,5,0.222,0.0
U109008,2025-05-22,16,1,31.56,16,9,0.354,0.0
U109008,2025-05-24,18,1,35.16,14,11,0.366,0.0
U109008,2025-07-19,74,1,13.98,7,2,0.12,0.0
U109009,2025-05-19,0,1,12.45,4,0,0.036,0.0
U109009,2025-06-27,39,1,16.76,9,6,0.165,0.0
U109010,2025-07-16,0,1,28.14,22,3,0.24,0.0
U109010,2025-07-17,1,1,20.62,12,1,0.122,0.0
U109010,2025-07-22,6,1,19.16,5,4,0.101,0.0
U109010,2025-07-23,7,1,12.43,7,2,0.091,0.0
U109010,2025-08-02,17,1,31.25,15,6,0.219,0.0
U109010,2025-08-06,21,1,17.44,8,2,0.1,0.0
U109010,2025-08-17,32,1,31.87,17,5,0.223,0.0
U109010,2025-08-23,38,1,28.48,15,7,0.233,0.0
U109010,2025-08-27,42,1,30.4,12,8,0.22,0.0
U109011,2025-06-17,0,1,10.47,4,1,0.05,0.0
U109011,2025-06-26,9,1,5.92,4,0,0.036,0.0
U109012,2025-08-08,0,1,32.49,19,2,0.199,0.0
U109012,2025-08-11,3,1,19.99,8,2,0.1,0.0
U109012,2025-08-12,4,1,15.72,6,2,0.082,0.0
U109012,2025-08-18,10,1,8.34,2,2,0.046,0.0
U109013,2025-05-28,19,1,13.98,6,3,0.126,0.0
U109013,2025-05-29,20,1,7.0,5,2,0.096,0.0
U109013,2025-07-17,69,1,12.51,7,2,0.12,0.0
U109013,2025-07-30,82,1,10.83,3,1,0.054,0.0
U109014,2025-05-24,0,1,13.09,3,4,0.108,0.0
U109014,2025-05-27,3,1,17.2,12,4,0.216,0.0
U109014,2025-05-28,4,1,10.74,8,3,0.15,0.0
U109014,2025-06-08,15,1,17.29,12,2,0.18,0.0
U109014,2025-06-13,20,1,14.73,3,2,0.072,0.0
U109014,2025-07-26,63,1,11.63,10,2,0.156,0.0
U109015,2025-06-09,3,1,15.97,7,3,0.138,0.0
U109015,2025-06-11,5,1,8.07,4,1,0.066,0.0
U109015,2025-06-20,14,1,7.85,3,1,0.054,0.0
U109015,2025-06-21,15,1,16.94,12,5,0.234,0.0
U109015,2025-07-13,37,1,26.47,12,4,0.216,0.0
U109016,2025-07-15,0,1,5.48,7,2,0.12,0.0
U109016,2025-08-26,42,1,7.98,5,2,0.096,0.0
U109017,2025-07-22,0,1,28.29,11,2,0.168,0.0
U109017,2025-07-25,3,1,58.12,24,15,0.558,0.0
U109017,2025-07-29,7,1,23.45,9,2,0.144,0.0
U109017,2025-08-05,14,1,46.45,23,8,0.42,0.0
U109017,2025-08-16,25,1,44.26,13,7,0.282,0.0
U109018,2025-05-16,1,1,4.32,3,0,0.036,0.0
U109018,2025-05-19,4,1,9.92,7,0,0.084,0.0
U109018,2025-05-28,13,1,7.78,4,1,0.066,0.0
U109018,2025-06-22,38,1,12.38,9,0,0.108,0.0
U109018,2025-07-27,73,1,5.11,0,1,0.018,0.0
U109020,2025-06-16,6,1,15.87,10,1,0.104,0.0
U109020,2025-07-01,21,1,6.7,2,1,0.032,0.0
U109021,2025-07-31,6,1,23.25,11,1,0.15,0.0
U109021,2025-08-01,7,1,42.19,16,8,0.336,0.0
U109021,2025-08-09,15,1,23.39,6,8,0.216,0.0
U109022,2025-07-02,0,1,48.74,35,9,0.582,0.0
U109022,2025-07-04,2,1,12.55,4,0,0.048,0.0
U109022,2025-07-08,6,1,37.26,20,9,0.402,0.0
U109022,2025-08-21,50,1,22.16,6,5,0.162,0.0
U109022,2025-08-23,52,1,39.01,27,3,0.378,0.0
U109023,2025-05-27,0,1,15.98,14,3,0.222,0.0
U109023,2025-05-29,2,1,9.51,3,3,0.09,0.0
U109023,2025-05-31,4,1,10.74,2,1,0.042,0.0
U109023,2025-06-05,9,1,14.21,14,1,0.186,0.0
U109023,2025-06-06,10,1,7.78,6,2,0.108,0.0
U109023,2025-06-23,27,1,16.21,15,4,0.252,0.0
U109023,2025-06-25,29,1,4.82,2,1,0.042,0.0
U109023,2025-08-12,77,1,8.75,5,3,0.114,0.0
U109024,2025-08-10,0,1,15.66,13,2,0.192,0.0
U109025,2025-08-07,0,1,10.62,3,0,0.027,0.0
U109025,2025-08-11,4,1,14.6,8,3,0.114,0.0
U109025,2025-08-18,11,1,18.14,10,1,0.104,0.0
U109026,2025-06-17,0,1,28.41,17,2,0.24,0.0
U109026,2025-06-19,2,1,20.13,5,2,0.096,0.0
U109026,2025-06-24,7,1,29.61,20,3,0.294,0.0
U109026,2025-06-25,8,1,37.85,17,8,0.348,0.0
U109026,2025-07-11,24,1,69.92,30,8,0.504,0.0
U109027,2025-07-10,0,1,10.96,3,3,0.069,0.0
U109027,2025-07-11,1,1,11.69,5,1,0.059,0.0
U109027,2025-07-16,6,1,7.34,6,2,0.082,0.0
U109027,2025-07-24,14,1,14.03,5,2,0.073,0.0
U109027,2025-07-27,17,1,3.45,0,0,0.0,0.0
U109027,2025-08-08,29,1,8.16,3,2,0.055,0.0
U109027,2025-08-19,40,1,6.13,3,2,0.055,0.0
U109027,2025-08-28,49,1,9.81,1,1,0.023,0.0
U109028,2025-05-31,0,1,29.51,14,4,0.24,0.0
U109028,2025-06-02,2,1,19.43,8,2,0.132,0.0
U109028,2025-06-06,6,1,58.91,27,13,0.558,0.0
U109028,2025-06-07,7,1,47.17,17,7,0.33,0.0
U109028,2025-06-25,25,1,39.77,26,7,0.438,0.0
U109028,2025-07-31,61,1,33.4,15,5,0.27,0.0
U109028,2025-08-22,83,1,41.99,22,4,0.336,0.0
U109029,2025-07-22,0,1,4.26,3,0,0.027,0.0
U109029,2025-07-23,1,1,20.61,9,2,0.109,0.0
U109029,2025-07-25,3,1,7.08,1,2,0.037,0.0
U109029,2025-08-15,24,1,6.26,4,1,0.05,0.0
U109030,2025-06-07,0,1,4.93,2,2,0.046,0.0
U109030,2025-06-09,2,1,12.45,8,2,0.1,0.0
U109030,2025-06-11,4,1,7.52,2,0,0.018,0.0
U109030,2025-07-11,34,1,12.18,4,2,0.064,0.0
U109031,2025-08-10,0,1,17.59,11,2,0.127,4.2636800305526945
U109031,2025-08-12,2,1,4.24,2,0,0.018,0.0
U109031,2025-08-22,12,1,18.68,9,2,0.109,1.7003453428456639
U109032,2025-05-27,0,1,24.47,8,5,0.186,0.0
U109032,2025-08-14,79,1,24.23,16,1,0.21,1.7003453428456639
U109033,2025-05-02,0,1,19.84,7,6,0.192,0.0
U109033,2025-05-13,11,1,6.26,4,0,0.048,0.0
U109033,2025-05-19,17,1,22.9,11,4,0.204,0.0
U109033,2025-07-01,60,1,15.83,2,5,0.114,0.0
U109034,2025-06-02,0,1,28.77,18,6,0.324,0.0
U109034,2025-06-06,4,1,11.22,3,0,0.036,0.0
U109034,2025-06-28,26,1,21.33,15,3,0.234,0.0
U109035,2025-05-23,0,1,12.58,3,1,0.041,0.0
U109035,2025-05-27,4,1,8.74,1,1,0.023,0.0
U109035,2025-05-29,6,1,10.95,6,1,0.068,0.0
U109035,2025-06-03,11,1,9.87,6,0,0.054,0.0
U109035,2025-08-09,78,1,18.76,11,3,0.141,0.0
U109036,2025-06-30,0,1,9.2,6,3,0.126,0.0
U109036,2025-07-08,8,1,19.57,6,5,0.162,0.0
U109036,2025-07-16,16,1,6.49,2,2,0.06,0.0
U109036,2025-07-19,19,1,14.38,4,2,0.084,0.0
U109036,2025-07-22,22,1,5.79,4,1,0.066,0.0
U109036,2025-07-30,30,1,8.14,5,1,0.078,0.0
U109036,2025-08-14,45,1,3.44,2,2,0.06,0.0
U109036,2025-08-16,47,1,6.51,1,0,0.012,0.0
U109036,2025-08-24,55,1,8.36,5,3,0.114,0.0
U109037,2025-05-25,0,1,26.6,20,3,0.222,0.0
U109037,2025-06-04,10,1,18.2,8,6,0.156,0.0
U109037,2025-06-10,16,1,37.31,31,6,0.363,0.0
U109037,2025-06-11,17,1,8.95,3,1,0.041,0.0
U109037,2025-08-16,83,1,9.13,6,2,0.082,0.0
U109038,2025-07-31,0,1,12.23,7,2,0.091,0.0
U109038,2025-08-03,3,1,9.25,6,2,0.082,0.0
U109038,2025-08-10,10,1,6.33,7,1,0.077,0.0
U109039,2025-05-31,2,1,5.59,3,1,0.041,0.0
U109039,2025-06-02,4,1,10.03,4,4,0.092,0.0
U109039,2025-06-05,7,1,10.54,6,1,0.068,0.0
U109040,2025-07-24,0,1,25.96,12,2,0.136,0.0
U109040,2025-07-25,1,1,15.65,10,5,0.16,0.0
U109040,2025-07-30,6,1,26.83,11,2,0.127,0.0
U109040,2025-08-05,12,1,18.77,10,4,0.146,0.0
U109041,2025-07-09,0,1,4.68,0,1,0.018,0.0
U109041,2025-07-13,4,1,4.58,3,1,0.054,0.0
U109041,2025-07-17,8,1,8.74,2,3,0.078,0.0
U109041,2025-07-27,18,1,4.97,5,0,0.06,0.0
U109041,2025-08-13,35,1,33.98,19,6,0.336,0.0
U109041,2025-08-22,44,1,15.65,11,1,0.15,0.0
U109042,2025-08-27,0,1,17.65,6,1,0.09,0.0
U109044,2025-08-13,0,1,25.52,8,1,0.086,0.0
U109044,2025-08-14,1,1,16.67,10,3,0.132,0.0
U109044,2025-08-18,5,1,43.93,21,8,0.301,0.0
U109044,2025-08-20,7,1,44.37,23,2,0.235,0.0
U109044,2025-08-21,8,1,34.44,14,3,0.168,0.0
U109045,2025-07-31,0,1,11.88,7,3,0.105,0.0
U109045,2025-08-01,1,1,4.78,2,3,0.06,0.0
U109045,2025-08-19,19,1,16.92,9,4,0.137,0.0
U109046,2025-06-16,0,1,119.24,63,22,0.875,0.0
U109046,2025-07-15,29,1,17.04,16,2,0.172,0.0
U109046,2025-07-16,30,1,36.88,15,4,0.191,0.0
U109046,2025-07-23,37,1,72.13,34,10,0.446,0.0
U109046,2025-08-20,65,1,35.46,19,10,0.311,0.0
U109047,2025-07-30,0,1,5.38,3,2,0.055,0.0
U109048,2025-08-23,0,1,15.76,4,2,0.084,0.0
U109049,2025-05-03,0,1,14.87,12,2,0.136,0.0
U109049,2025-05-06,3,1,13.28,11,1,0.113,0.0
U109049,2025-05-26,23,1,32.07,18,4,0.218,0.0
U109049,2025-06-02,30,1,35.99,8,7,0.17,0.0
U109049,2025-07-21,79,1,18.32,9,5,0.151,0.0
U109049,2025-07-24,82,1,18.18,9,5,0.151,0.0
U109049,2025-07-26,84,1,38.07,15,8,0.247,0.0
U109050,2025-07-04,0,1,36.5,15,9,0.342,0.0
U109050,2025-07-05,1,1,66.99,28,16,0.624,0.0
U109050,2025-07-08,4,1,59.05,36,10,0.612,0.0
U109050,2025-07-16,12,1,25.61,8,6,0.204,0.0
U109050,2025-07-17,13,1,31.27,12,5,0.234,0.0
U109050,2025-07-29,25,1,12.52,10,2,0.156,0.0
U109050,2025-07-30,26,1,71.18,27,14,0.576,0.0
U109051,2025-05-27,0,1,22.03,7,2,0.12,0.0
U109051,2025-05-28,1,1,27.46,12,8,0.288,0.0
U109051,2025-06-01,5,1,12.24,8,2,0.132,0.0
U109051,2025-06-07,11,1,4.4,3,1,0.054,0.0
U109051,2025-06-12,16,1,24.15,12,4,0.216,0.0
U109051,2025-06-18,22,1,4.68,3,2,0.072,0.0
U109051,2025-06-30,34,1,8.49,6,1,0.09,0.0
U109051,2025-07-14,48,1,28.26,9,7,0.234,0.0
U109051,2025-08-17,82,1,7.73,11,2,0.168,0.0
U109052,2025-07-06,0,1,8.03,1,2,0.048,0.8459004469433202
U109052,2025-07-13,7,1,12.05,5,2,0.096,8.535904510064412
U109052,2025-07-31,25,1,33.35,14,6,0.276,0.0
U109053,2025-06-25,0,1,23.67,14,0,0.168,0.0
U109053,2025-06-29,4,1,27.25,13,5,0.246,0.0
U109053,2025-07-06,11,1,14.61,11,2,0.168,0.0
U109053,2025-07-08,13,1,27.74,17,3,0.258,0.0
U109053,2025-08-18,54,1,13.32,5,0,0.06,0.0
U109054,2025-07-09,0,1,22.26,10,1,0.138,0.0
U109054,2025-07-10,1,1,7.79,7,4,0.156,0.0
U109055,2025-07-06,0,1,15.09,5,3,0.114,0.0
U109055,2025-07-07,1,1,12.36,4,2,0.084,0.0
U109055,2025-07-13,7,1,10.47,4,0,0.048,0.0
U109056,2025-08-24,0,1,55.77,23,10,0.456,0.0
U109057,2025-07-06,0,1,24.9,9,4,0.18,0.0
U109057,2025-07-10,4,1,10.85,5,2,0.096,0.0
U109057,2025-07-13,7,1,22.91,21,1,0.27,0.0
U109057,2025-07-15,9,1,13.25,8,2,0.132,0.0
U109057,2025-07-17,11,1,11.59,6,1,0.09,0.0
U109057,2025-08-05,30,1,14.3,6,3,0.126,0.0
U109057,2025-08-20,45,1,17.07,7,3,0.138,0.0
U109057,2025-08-21,46,1,14.98,9,3,0.162,0.0
U109058,2025-08-10,0,1,66.31,42,15,0.774,0.0
U109058,2025-08-11,1,1,34.52,19,8,0.372,0.0
U109058,2025-08-21,11,1,62.17,36,10,0.612,0.0
U109059,2025-06-10,2,1,21.51,9,2,0.109,0.0
U109059,2025-06-11,3,1,16.33,8,3,0.114,0.0
U109059,2025-06-12,4,1,23.74,13,4,0.173,0.0
U109060,2025-06-22,0,1,39.74,16,6,0.3,0.0
U109060,2025-06-25,3,1,36.46,18,4,0.288,0.0
U109060,2025-06-27,5,1,38.76,17,6,0.312,0.0
U109060,2025-07-22,30,1,55.38,23,6,0.384,0.0
U109061,2025-06-26,0,1,8.41,4,1,0.066,0.0
U109061,2025-06-27,1,1,4.51,0,0,0.0,0.0
U109061,2025-07-01,5,1,6.53,2,1,0.042,0.0
U109061,2025-07-11,15,1,7.13,4,0,0.048,0.0
U109061,2025-08-28,63,1,11.86,4,4,0.12,0.0
U109062,2025-06-03,0,1,19.88,14,0,0.168,0.0
U109062,2025-06-09,6,1,34.14,20,6,0.348,0.0
U109062,2025-06-12,9,1,48.14,14,7,0.294,0.0
U109062,2025-06-13,10,1,33.5,19,7,0.354,0.0
U109062,2025-06-16,13,1,24.19,14,2,0.204,0.0
U109062,2025-06-22,19,1,14.89,8,3,0.15,0.0
U109062,2025-06-25,22,1,38.49,18,5,0.306,0.0
U109062,2025-07-07,34,1,22.85,10,2,0.156,0.0
U109063,2025-06-19,4,1,15.76,7,5,0.174,0.0
U109063,2025-06-28,13,1,35.94,22,6,0.372,0.0
U109063,2025-07-12,27,1,24.65,16,5,0.282,0.0
U109063,2025-07-26,41,1,11.01,5,1,0.078,0.0
U109064,2025-07-11,0,1,6.93,2,0,0.018,0.0
U109064,2025-07-21,10,1,40.96,20,9,0.306,0.0
U109065,2025-07-09,0,1,36.8,18,8,0.274,0.0
U109065,2025-07-10,1,1,23.09,12,2,0.136,0.0
U109065,2025-07-21,12,1,13.29,5,2,0.073,0.0
U109066,2025-07-16,0,1,12.49,5,2,0.073,0.0
U109066,2025-07-23,7,1,8.51,3,3,0.069,0.0
U109066,2025-08-23,38,1,16.34,7,2,0.091,0.0
U109067,2025-06-12,0,1,23.85,9,5,0.198,0.0
U109067,2025-06-14,2,1,16.12,15,4,0.252,0.0
U109067,2025-07-20,38,1,13.92,9,1,0.126,0.0
U109067,2025-08-06,55,1,4.36,5,4,0.132,0.0
U109067,2025-08-11,60,1,5.96,2,0,0.024,0.0
U109068,2025-06-07,0,1,77.26,44,12,0.744,0.0
U109068,2025-06-09,2,1,28.53,15,5,0.27,0.0
U109068,2025-06-21,14,1,76.32,43,13,0.75,0.0
U109068,2025-07-16,39,1,49.72,30,7,0.486,0.0
U109068,2025-07-24,47,1,44.89,22,6,0.372,0.0
U109069,2025-07-13,0,1,14.78,9,1,0.126,0.0
U109070,2025-05-16,0,1,21.68,11,3,0.141,0.0
U109070,2025-05-17,1,1,23.17,11,4,0.155,0.0
U109070,2025-05-20,4,1,11.81,9,2,0.109,0.0
U109070,2025-05-21,5,1,9.47,5,3,0.087,0.0
U109070,2025-05-29,13,1,27.75,18,3,0.204,0.0
U109070,2025-06-02,17,1,18.21,15,5,0.205,0.0
U109070,2025-07-09,54,1,10.55,6,0,0.054,0.0
U109071,2025-06-01,1,1,32.56,13,5,0.187,0.0
U109071,2025-06-05,5,1,52.72,34,11,0.46,0.0
U109071,2025-06-06,6,1,74.15,36,12,0.492,0.0
U109071,2025-06-16,16,1,128.55,57,25,0.863,0.0
U109071,2025-06-29,29,1,16.57,8,5,0.142,0.0
U109071,2025-07-10,40,1,55.47,28,11,0.406,0.0
U109071,2025-07-13,43,1,30.4,18,4,0.218,0.0
U109071,2025-08-10,71,1,49.14,31,8,0.391,0.0
U109071,2025-08-11,72,1,57.81,40,7,0.458,0.0
U109072,2025-05-06,0,1,6.67,7,1,0.077,0.0
U109072,2025-05-15,9,1,2.68,1,0,0.009,0.0
U109072,2025-07-03,58,1,6.25,7,0,0.063,0.0
U109072,2025-07-25,80,1,7.37,3,1,0.041,0.0
U109073,2025-05-09,0,1,33.38,16,2,0.228,0.0
U109073,2025-05-12,3,1,16.39,8,1,0.114,0.0
U109073,2025-06-03,25,1,24.86,15,3,0.234,0.0
U109073,2025-06-30,52,1,22.27,6,2,0.108,0.0
U109073,2025-07-12,64,1,13.57,8,2,0.132,0.0
U109073,2025-07-26,78,1,14.26,10,2,0.156,0.0
U109074,2025-05-30,0,1,13.73,6,2,0.108,0.0
U109074,2025-06-16,17,1,11.47,10,1,0.138,0.0
U109074,2025-06-23,24,1,10.36,5,3,0.114,0.0
U109074,2025-08-23,85,1,17.6,7,3,0.138,0.0
U109075,2025-05-03,0,1,29.77,18,5,0.306,0.0
U109075,2025-05-06,3,1,16.15,11,4,0.204,0.0
U109075,2025-05-09,6,1,10.91,4,4,0.12,0.0
U109076,2025-05-30,0,1,22.13,15,2,0.163,0.0
U109076,2025-06-03,4,1,45.61,26,5,0.304,0.0
U109076,2025-06-04,5,1,15.8,6,3,0.096,0.0
U109076,2025-06-15,16,1,34.02,13,6,0.201,0.0
U109076,2025-07-07,38,1,46.27,21,2,0.217,0.0
U109077,2025-07-18,0,1,12.95,6,0,0.072,0.0
U109077,2025-07-19,1,1,10.82,9,2,0.144,0.0
U109077,2025-07-21,3,1,11.81,4,3,0.102,0.0
U109077,2025-07-22,4,1,23.16,12,6,0.252,0.0
U109078,2025-05-10,2,1,10.0,5,1,0.078,0.0
U109078,2025-05-12,4,1,7.69,6,1,0.09,0.0
U109078,2025-05-13,5,1,8.04,6,2,0.108,0.0
U109078,2025-05-19,11,1,10.05,2,1,0.042,0.0
U109078,2025-05-24,16,1,15.75,9,2,0.144,0.0
U109078,2025-06-10,33,1,34.09,21,6,0.36,0.0
U109078,2025-07-07,60,1,11.23,14,2,0.204,0.0
U109079,2025-06-22,0,1,3.31,2,2,0.046,0.0
U109079,2025-06-23,1,1,4.05,0,0,0.0,0.0
U109079,2025-06-24,2,1,3.87,3,0,0.027,0.0
U109079,2025-06-25,3,1,5.22,2,1,0.032,0.0
U109079,2025-06-29,7,1,3.08,5,1,0.059,0.0
U109079,2025-07-01,9,1,3.33,4,0,0.036,0.0
U109079,2025-07-17,25,1,4.16,3,0,0.027,0.0
U109079,2025-07-22,30,1,5.87,3,1,0.041,0.0
U109079,2025-08-07,46,1,5.63,3,1,0.041,0.0
U109079,2025-08-18,57,1,5.6,5,1,0.059,0.0
U109079,2025-08-22,61,1,4.88,1,1,0.023,0.0
U109080,2025-08-18,0,1,23.8,16,4,0.2,0.0
U109081,2025-08-03,0,1,17.66,3,7,0.162,0.0
U109081,2025-08-04,1,1,16.18,9,2,0.144,0.0
U109081,2025-08-06,3,1,25.76,10,4,0.192,0.0
U109081,2025-08-13,10,1,6.0,3,0,0.036,0.0
U109081,2025-08-27,24,1,10.42,9,0,0.108,0.0
U109082,2025-06-06,0,1,12.13,8,2,0.132,0.0
U109082,2025-06-08,2,1,7.54,5,1,0.078,0.0
U109082,2025-06-11,5,1,23.65,10,3,0.174,0.0
U109082,2025-06-18,12,1,25.4,12,8,0.288,0.0
U109082,2025-06-20,14,1,14.15,8,2,0.132,0.0
U109082,2025-07-10,34,1,12.53,8,4,0.168,0.0
U109082,2025-07-13,37,1,10.29,8,1,0.114,0.0
U109082,2025-08-01,56,1,14.66,7,2,0.12,0.0
U109082,2025-08-24,79,1,11.96,7,1,0.102,0.0
U109083,2025-08-21,2,1,49.76,22,7,0.296,0.0
U109084,2025-06-09,0,1,63.29,26,9,0.474,0.0
U109084,2025-06-10,1,1,34.25,12,8,0.288,0.0
U109084,2025-06-14,5,1,16.16,14,4,0.24,0.0
U109084,2025-07-01,22,1,29.2,7,2,0.12,0.0
U109084,2025-07-10,31,1,27.54,11,4,0.204,0.0
U109085,2025-05-09,0,1,42.94,34,6,0.39,0.0
U109085,2025-05-14,5,1,28.25,16,4,0.2,0.0
U109085,2025-05-20,11,1,43.07,14,4,0.182,0.0
U109085,2025-06-05,27,1,58.34,26,7,0.332,0.0
U109085,2025-06-11,33,1,100.72,54,17,0.724,0.0
U109085,2025-06-30,52,1,46.28,24,9,0.342,0.0
U109085,2025-07-13,65,1,49.05,27,9,0.369,0.0
U109085,2025-07-27,79,1,68.27,23,6,0.291,0.0
U109085,2025-08-06,89,1,31.48,17,8,0.265,0.0
U109086,2025-08-28,0,1,11.75,8,0,0.096,0.0
U109087,2025-08-13,0,1,14.94,6,3,0.096,0.0
U109087,2025-08-15,2,1,31.22,19,8,0.283,0.0
U109088,2025-06-25,0,1,9.7,3,0,0.027,0.0
U109088,2025-06-26,1,1,26.37,13,2,0.145,0.0
U109088,2025-07-07,12,1,6.89,3,1,0.041,0.0
U109088,2025-07-12,17,1,9.58,5,2,0.073,0.0
U109088,2025-07-24,29,1,4.23,2,1,0.032,0.0
U109088,2025-08-06,42,1,21.18,9,3,0.123,0.0
U109089,2025-07-19,0,1,12.03,5,3,0.087,0.0
U109089,2025-07-21,2,1,32.94,12,6,0.192,0.0
U109089,2025-08-13,25,1,23.34,10,5,0.16,0.0
U109090,2025-07-20,0,1,29.57,17,6,0.312,0.0
U109091,2025-05-25,1,1,9.76,2,0,0.024,0.0
U109091,2025-06-02,9,1,9.47,8,1,0.114,0.0
U109091,2025-06-17,24,1,9.77,6,1,0.09,0.0
U109091,2025-06-22,29,1,7.44,4,1,0.066,0.0
U109091,2025-08-14,82,1,8.92,3,1,0.054,0.0
U109092,2025-05-25,0,1,15.39,6,1,0.09,0.0
U109092,2025-07-07,43,1,20.7,16,4,0.264,0.0
U109093,2025-06-26,0,1,11.78,6,1,0.068,0.0
U109093,2025-06-28,2,1,11.0,5,4,0.101,0.0
U109093,2025-06-30,4,1,13.52,8,1,0.086,0.0
U109093,2025-07-03,7,1,6.27,3,1,0.041,0.0
U109093,2025-07-30,34,1,16.89,11,0,0.099,0.0
U109093,2025-08-25,60,1,14.84,6,3,0.096,0.0
U109094,2025-08-18,0,1,37.15,13,8,0.3,0.0
U109094,2025-08-19,1,1,25.01,15,6,0.288,0.0
U109095,2025-05-02,0,1,9.25,8,1,0.114,0.0
U109095,2025-05-05,3,1,24.16,7,4,0.156,0.0
U109096,2025-08-02,0,1,12.64,3,1,0.054,0.0
