user_id,install_date,country,state,os,device_model,channel,campaign,engagement_factor,base_time_spent_min
U109553,2025-05-31,US,NY,iOS,iPhone 15,Facebook,FB_Video_30s,0.9073,25.74
U109554,2025-06-22,US,OH,iOS,iPhone 13,Facebook,FB_LAL_Payers,0.573,11.81
U109555,2025-06-03,US,FL,Android,Pixel 7,Apple Search Ads,ASA_Broad_Card,1.3258,27.39
U109556,2025-05-15,US,OH,Android,Moto G Power,Organic,ORG_StoreSearch,0.5237,16.87
U109557,2025-06-08,US,FL,Android,Pixel 7,Google UAC,GGL_UAC_iOS,0.456,36.26
U109558,2025-08-11,US,UT,iOS,iPhone 15,Facebook,FB_Video_30s,0.8203,15.46
U109559,2025-06-15,US,FL,iOS,iPhone 15,Facebook,FB_LAL_Payers,0.8187,22.74
U109560,2025-07-29,US,MI,Android,Galaxy S22,Apple Search Ads,ASA_Broad_Card,0.9316,24.76
U109561,2025-05-22,US,MN,iOS,iPhone SE 3,Organic,ORG_NA,0.5641,28.3
U109562,2025-06-20,US,NJ,iOS,iPhone SE 3,Facebook,FB_Video_30s,1.2933,18.34
U109563,2025-05-14,US,NC,iOS,iPhone SE 3,Facebook,FB_Interest_Puzzle,1.7966,15.6
U109564,2025-05-17,US,NC,iOS,iPhone 14,Google UAC,GGL_UAC_Retarget,0.897,12.22
U109565,2025-07-14,US,OH,iOS,iPhone 15,Google UAC,GGL_UAC_iOS,1.0268,22.95
U109566,2025-07-12,US,MO,iOS,iPhone 14,Facebook,FB_Video_30s,0.3883,6.97
U109567,2025-05-26,US,CA,iOS,iPhone 14,TikTok,TTK_SparkAds,0.7604,21.01
U109568,2025-06-26,US,MN,Android,Moto G Power,Google UAC,GGL_UAC_iOS,0.685,21.8
U109569,2025-08-12,US,NC,iOS,iPhone SE 3,Apple Search Ads,ASA_Broad_Card,0.642,45.94
U109570,2025-05-21,US,WI,Android,Pixel 7,Google UAC,GGL_UAC_Broad,0.6956,12.94
U109571,2025-05-03,US,CA,Android,Galaxy S22,Organic,ORG_NA,0.7239,19.77
U109572,2025-07-18,US,CO,Android,Pixel 7,Organic,ORG_NA,0.5056,19.49
U109573,2025-05-07,US,CA,Android,Moto G Power,Organic,ORG_NA,0.7446,10.35
U109574,2025-08-26,US,AZ,iOS,iPhone SE 3,Google UAC,GGL_UAC_iOS,0.5965,17.95
U109575,2025-07-13,US,IL,Android,Galaxy S23,Google UAC,GGL_UAC_Retarget,1.2403,9.2
U109576,2025-06-26,US,VA,Android,Pixel 8,Facebook,FB_Interest_Puzzle,1.0327,29.13
U109577,2025-06-21,US,MI,iOS,iPhone 14,Apple Search Ads,ASA_Broad_Card,1.0332,24.19
U109578,2025-07-08,US,TX,Android,Galaxy S23,Organic,ORG_Blog,1.3374,22.34
U109579,2025-05-11,US,OH,iOS,iPhone 14,Organic,ORG_Blog,0.6502,13.09
U109580,2025-08-20,US,NY,iOS,iPhone SE 3,Organic,ORG_NA,1.0079,36.59
U109581,2025-07-15,US,GA,Android,Galaxy S23,Facebook,FB_Interest_Puzzle,1.3883,10.46
U109582,2025-05-23,US,AZ,iOS,iPhone SE 3,Organic,ORG_StoreSearch,0.6323,18.46
U109583,2025-07-07,US,CA,iOS,iPhone 13,Organic,ORG_NA,0.4019,10.03
U109584,2025-05-16,US,OH,Android,Galaxy S22,Snapchat,SNP_Story_Install,0.6864,16.42
U109585,2025-05-03,US,MI,iOS,iPhone 15,Apple Search Ads,ASA_Broad_Card,1.3266,33.98
U109586,2025-07-15,US,NY,Android,Galaxy S23,Organic,ORG_Blog,0.618,22.8
U109587,2025-07-17,US,KY,Android,Pixel 7,Google UAC,GGL_UAC_Retarget,0.7512,11.36
U109588,2025-07-10,US,OH,Android,Galaxy S23,Google UAC,GGL_UAC_iOS,0.6624,13.86
U109589,2025-05-23,US,TX,Android,Pixel 8,Apple Search Ads,ASA_Exact_Solitaire,0.8385,14.89
U109590,2025-07-12,US,CA,Android,Galaxy S23,Google UAC,GGL_UAC_Broad,0.5949,11.86
U109591,2025-05-07,US,GA,Android,Pixel 7,Organic,ORG_StoreSearch,0.4999,20.63
U109592,2025-07-13,US,FL,iOS,iPhone 15,Apple Search Ads,ASA_Exact_Solitaire,0.7586,53.64
U109593,2025-07-06,US,TX,iOS,iPhone 15,Google UAC,GGL_UAC_Broad,0.8121,13.61
U109594,2025-07-18,US,CA,iOS,iPhone 14,Organic,ORG_Blog,1.4142,47.24
U109595,2025-08-16,US,NC,Android,Galaxy S22,Google UAC,GGL_UAC_Retarget,0.9291,17.97
U109596,2025-08-11,US,MI,Android,Moto G Power,Google UAC,GGL_UAC_Broad,0.5663,21.15
U109597,2025-08-26,US,TX,Android,Moto G Power,Google UAC,GGL_UAC_iOS,0.6752,20.51
U109598,2025-08-26,US,MI,Android,Galaxy S22,Organic,ORG_NA,1.2037,7.71
U109599,2025-08-01,US,KY,Android,Moto G Power,Google UAC,GGL_UAC_Broad,0.7637,22.59
U109600,2025-08-23,US,CT,Android,Pixel 8,Organic,ORG_StoreSearch,0.5844,5.34
U109601,2025-08-13,US,MN,iOS,iPhone 13,Apple Search Ads,ASA_Exact_Solitaire,0.9351,19.99
U109602,2025-07-27,US,MO,iOS,iPhone SE 3,Organic,ORG_Blog,0.6597,19.53
U109603,2025-05-10,US,TX,iOS,iPhone 14,Organic,ORG_Blog,1.0956,8.36
U109604,2025-05-06,US,TX,iOS,iPhone 14,Facebook,FB_LAL_Payers,1.0462,18.59
U109605,2025-08-09,US,PA,iOS,iPhone 15,Apple Search Ads,ASA_Broad_Card,0.5718,15.55
U109606,2025-06-28,US,MI,Android,Galaxy S22,Apple Search Ads,ASA_Exact_Solitaire,1.8478,16.67
U109607,2025-08-06,US,WI,iOS,iPhone SE 3,Google UAC,GGL_UAC_iOS,0.8614,16.75
U109608,2025-06-07,US,TX,iOS,iPhone 15,Organic,ORG_Blog,0.3118,13.41
U109609,2025-06-17,US,PA,Android,Galaxy S23,Apple Search Ads,ASA_Exact_Solitaire,1.0536,18.69
U109610,2025-07-24,US,NJ,iOS,iPhone 14,Facebook,FB_Video_30s,0.32,27.75
U109611,2025-08-18,US,PA,Android,Moto G Power,Organic,ORG_StoreSearch,1.3715,15.97
U109612,2025-05-11,US,PA,Android,Pixel 7,TikTok,TTK_SparkAds,0.9257,17.55
U109613,2025-08-12,US,TX,Android,Galaxy S23,Organic,ORG_StoreSearch,0.8534,24.9
U109614,2025-08-04,US,CT,Android,Galaxy S23,CrossPromo,XPR_PartnerA,0.8747,55.99
U109615,2025-06-07,US,PA,Android,Pixel 7,TikTok,TTK_UGC_Puzzle,1.1059,16.35
U109616,2025-06-12,US,GA,iOS,iPhone SE 3,Facebook,FB_LAL_Payers,0.7218,7.68
U109617,2025-05-06,US,TX,Android,Galaxy S23,Snapchat,SNP_Story_Install,0.8711,11.5
U109618,2025-05-02,US,OH,iOS,iPhone 15,Apple Search Ads,ASA_Exact_Solitaire,0.917,24.33
U109619,2025-06-27,US,NY,iOS,iPhone 13,Organic,ORG_StoreSearch,0.2763,38.35
U109620,2025-05-12,US,TX,iOS,iPhone 15,Google UAC,GGL_UAC_iOS,1.1093,11.22
U109621,2025-05-24,US,NY,Android,Moto G Power,Organic,ORG_NA,1.1868,17.61
U109622,2025-08-10,US,CA,Android,Galaxy S23,Google UAC,GGL_UAC_iOS,1.0481,18.17
U109623,2025-07-08,US,NC,Android,Galaxy S23,Apple Search Ads,ASA_Exact_Solitaire,1.0189,12.26
U109624,2025-07-16,US,FL,iOS,iPhone 14,Google UAC,GGL_UAC_iOS,1.6563,38.78
U109625,2025-05-23,US,SC,iOS,iPhone 15,Google UAC,GGL_UAC_Broad,0.8593,32.21
U109626,2025-08-08,US,CA,Android,Galaxy S23,Facebook,FB_Interest_Puzzle,0.8712,21.38
U109627,2025-08-13,US,CA,Android,Galaxy S22,TikTok,TTK_SparkAds,0.6738,14.59
U109628,2025-07-02,US,MN,iOS,iPhone 14,Organic,ORG_NA,0.4068,29.03
U109629,2025-08-18,US,CA,iOS,iPhone 13,Google UAC,GGL_UAC_Retarget,1.0504,23.27
U109630,2025-08-10,US,CA,iOS,iPhone 13,Organic,ORG_NA,0.7035,14.47
U109631,2025-07-27,US,TX,iOS,iPhone 15,Facebook,FB_Video_30s,0.405,29.26
U109632,2025-07-28,US,MO,Android,Moto G Power,Organic,ORG_Blog,0.8487,21.65
U109633,2025-05-13,US,IN,iOS,iPhone SE 3,Facebook,FB_Video_30s,0.8392,7.85
U109634,2025-06-02,US,FL,iOS,iPhone SE 3,Google UAC,GGL_UAC_Retarget,0.7977,10.96
U109635,2025-05-09,US,VA,iOS,iPhone 13,Organic,ORG_StoreSearch,0.9234,9.26
U109636,2025-05-02,US,OH,Android,Pixel 7,Snapchat,SNP_CPI_Optimized,0.4684,30.14
U109637,2025-05-19,US,SC,iOS,iPhone 15,Organic,ORG_StoreSearch,1.3006,12.67
U109638,2025-08-14,US,CA,iOS,iPhone 15,Google UAC,GGL_UAC_Broad,1.0402,24.63
U109639,2025-05-29,US,MO,Android,Pixel 8,Organic,ORG_NA,1.4378,53.32
U109640,2025-08-25,US,TX,Android,Pixel 8,Google UAC,GGL_UAC_iOS,0.7006,26.77
U109641,2025-07-11,US,IL,Android,Moto G Power,Google UAC,GGL_UAC_Retarget,1.0388,14.6
U109642,2025-05-29,US,TX,iOS,iPhone 15,Google UAC,GGL_UAC_Retarget,0.4142,12.41
U109643,2025-06-29,US,WA,Android,Pixel 8,Organic,ORG_NA,0.6267,15.44
U109644,2025-05-27,US,VA,iOS,iPhone 15,Google UAC,GGL_UAC_Broad,0.5052,10.77
U109645,2025-08-27,US,GA,iOS,iPhone SE 3,Facebook,FB_Interest_Puzzle,0.9704,10.16
U109646,2025-08-10,US,WA,Android,Pixel 8,Apple Search Ads,ASA_Broad_Card,0.5623,12.04
U109647,2025-05-04,US,NJ,iOS,iPhone 15,Facebook,FB_LAL_Payers,0.7342,23.49
U109648,2025-08-22,US,TN,iOS,iPhone 15,Facebook,FB_Interest_Puzzle,0.8732,13.87
U109649,2025-07-26,US,TX,Android,Galaxy S23,Organic,ORG_NA,0.7431,16.08
U109650,2025-05-10,US,IL,iOS,iPhone 15,Google UAC,GGL_UAC_Retarget,0.5166,22.76
U109651,2025-07-20,US,TX,Android,Galaxy S23,Organic,ORG_Blog,1.6895,25.89
U109652,2025-07-17,US,IL,Android,Pixel 8,Organic,ORG_Blog,0.9159,6.86
U109653,2025-05-27,US,WA,Android,Pixel 7,Organic,ORG_StoreSearch,1.6956,7.6
U109654,2025-07-31,US,WA,Android,Moto G Power,Google UAC,GGL_UAC_Broad,0.5788,14.84
U109655,2025-05-11,US,WA,Android,Pixel 8,Facebook,FB_Interest_Puzzle,0.7526,10.31
U109656,2025-06-28,US,NY,Android,Pixel 7,Snapchat,SNP_CPI_Optimized,0.9056,27.6
U109657,2025-05-02,US,VA,Android,Pixel 8,Organic,ORG_Blog,1.6145,14.27
U109658,2025-08-25,US,FL,iOS,iPhone SE 3,Facebook,FB_Video_30s,1.6908,44.22
U109659,2025-07-30,US,KY,Android,Moto G Power,Apple Search Ads,ASA_Broad_Card,0.7352,14.1
U109660,2025-05-20,US,FL,iOS,iPhone SE 3,Facebook,FB_LAL_Payers,0.6532,21.0
U109661,2025-06-11,US,MI,Android,Galaxy S22,Organic,ORG_StoreSearch,0.8727,12.9
U109662,2025-05-20,US,MA,iOS,iPhone SE 3,Organic,ORG_StoreSearch,1.4136,22.97
U109663,2025-07-31,US,SC,iOS,iPhone 14,Organic,ORG_NA,0.9234,23.22
U109664,2025-05-08,US,PA,iOS,iPhone 15,Google UAC,GGL_UAC_Broad,0.9933,28.06
U109665,2025-08-09,US,FL,Android,Galaxy S23,Apple Search Ads,ASA_Discovery,1.4084,16.83
U109666,2025-08-22,US,IL,Android,Galaxy S22,Organic,ORG_Blog,1.3204,33.97
U109667,2025-07-21,US,FL,Android,Galaxy S23,Organic,ORG_NA,1.341,20.91
U109668,2025-05-26,US,NJ,Android,Pixel 7,Facebook,FB_Interest_Puzzle,1.1605,13.05
U109669,2025-06-13,US,LA,Android,Pixel 7,Apple Search Ads,ASA_Broad_Card,1.554,13.1
U109670,2025-06-27,US,CA,iOS,iPhone 15,Google UAC,GGL_UAC_Retarget,0.5565,25.91
U109671,2025-07-12,US,GA,iOS,iPhone 13,Facebook,FB_LAL_Payers,2.2249,33.87
U109672,2025-07-20,US,SC,iOS,iPhone 13,Google UAC,GGL_UAC_Retarget,1.3828,10.27
U109673,2025-07-06,US,CA,iOS,iPhone 15,Organic,ORG_StoreSearch,0.8486,26.2
U109674,2025-06-12,US,OH,Android,Moto G Power,Google UAC,GGL_UAC_iOS,1.4104,8.56
U109675,2025-08-15,US,CO,iOS,iPhone 15,Facebook,FB_LAL_Payers,0.7874,13.22
U109676,2025-05-10,US,SC,Android,Moto G Power,Snapchat,SNP_Story_Install,1.0941,22.99
U109677,2025-06-25,US,OH,Android,Galaxy S22,Organic,ORG_Blog,1.1466,11.78
U109678,2025-08-02,US,CA,iOS,iPhone 15,Google UAC,GGL_UAC_Broad,1.2774,37.46
U109679,2025-05-08,US,CA,iOS,iPhone 14,Google UAC,GGL_UAC_Broad,0.7529,24.4
U109680,2025-07-24,US,NC,iOS,iPhone SE 3,Google UAC,GGL_UAC_iOS,1.2883,9.97
U109681,2025-08-07,US,CA,iOS,iPhone 14,Organic,ORG_StoreSearch,0.7582,24.98
U109682,2025-07-19,US,TX,Android,Pixel 7,Google UAC,GGL_UAC_Broad,1.2121,9.3
U109683,2025-05-02,US,TN,iOS,iPhone 15,Apple Search Ads,ASA_Exact_Solitaire,0.8984,18.03
U109684,2025-05-22,US,MA,Android,Moto G Power,Facebook,FB_LAL_Payers,0.4362,27.91
U109685,2025-06-11,US,MD,Android,Pixel 8,Google UAC,GGL_UAC_Retarget,0.6739,25.66
U109686,2025-05-29,US,CA,iOS,iPhone SE 3,Google UAC,GGL_UAC_Retarget,1.2703,17.24
U109687,2025-08-24,US,TX,iOS,iPhone 15,Google UAC,GGL_UAC_Broad,0.8013,15.15
U109688,2025-07-18,US,MD,Android,Pixel 8,Google UAC,GGL_UAC_Retarget,1.4702,10.09
U109689,2025-06-05,US,AZ,iOS,iPhone 14,Apple Search Ads,ASA_Exact_Solitaire,0.5569,19.72
U109690,2025-08-20,US,MO,iOS,iPhone 13,Snapchat,SNP_CPI_Optimized,1.1954,26.91
U109691,2025-07-28,US,UT,Android,Galaxy S23,Google UAC,GGL_UAC_Broad,0.8878,50.54
U109692,2025-06-04,US,CO,iOS,iPhone 13,Google UAC,GGL_UAC_iOS,0.8198,14.33
U109693,2025-06-15,US,OH,Android,Pixel 8,TikTok,TTK_SparkAds,0.5648,27.49
U109694,2025-05-24,US,NY,iOS,iPhone 15,Google UAC,GGL_UAC_iOS,0.9841,26.38
U109695,2025-08-25,US,NC,iOS,iPhone 14,Facebook,FB_Interest_Puzzle,0.6044,14.18
U109696,2025-07-02,US,NJ,Android,Galaxy S23,Organic,ORG_StoreSearch,0.7016,25.81
U109697,2025-08-16,US,FL,iOS,iPhone 15,Apple Search Ads,ASA_Discovery,0.8553,11.97
U109698,2025-06-11,US,TN,iOS,iPhone 13,Facebook,FB_Video_30s,0.7817,20.47
U109699,2025-08-12,US,CA,Android,Pixel 7,Apple Search Ads,ASA_Discovery,1.3649,16.2
U109700,2025-05-07,US,TN,iOS,iPhone 14,Apple Search Ads,ASA_Broad_Card,0.3211,22.47
U109701,2025-08-26,US,CA,iOS,iPhone SE 3,Organic,ORG_Blog,0.8425,23.38
U109702,2025-08-18,US,OH,iOS,iPhone 13,Facebook,FB_LAL_Payers,0.7826,13.82
U109703,2025-06-13,US,WI,iOS,iPhone 15,Apple Search Ads,ASA_Discovery,0.9018,17.91
U109704,2025-08-01,US,CA,Android,Galaxy S22,Google UAC,GGL_UAC_iOS,0.7278,16.88
U109705,2025-07-30,US,OH,iOS,iPhone 15,Organic,ORG_StoreSearch,1.3628,10.44
U109706,2025-08-17,US,TX,Android,Moto G Power,Organic,ORG_Blog,0.8162,14.96
U109707,2025-06-06,US,MN,iOS,iPhone 14,Google UAC,GGL_UAC_iOS,0.9543,13.48
U109708,2025-06-25,US,MD,Android,Galaxy S23,Google UAC,GGL_UAC_iOS,1.2929,10.25
U109709,2025-08-12,US,LA,iOS,iPhone 14,Facebook,FB_LAL_Payers,0.9239,12.04
U109710,2025-08-02,US,CO,Android,Pixel 8,Organic,ORG_Blog,0.5446,15.82
U109711,2025-06-17,US,AZ,Android,Galaxy S22,TikTok,TTK_SparkAds,0.7629,18.5
U109712,2025-08-10,US,TX,iOS,iPhone 15,Organic,ORG_Blog,0.861,9.67
U109713,2025-05-06,US,NY,iOS,iPhone 15,Organic,ORG_StoreSearch,0.4683,32.8
U109714,2025-08-02,US,OH,iOS,iPhone 15,Google UAC,GGL_UAC_iOS,0.6806,24.46
U109715,2025-05-25,US,NC,Android,Galaxy S23,Google UAC,GGL_UAC_Broad,0.8805,17.25
U109716,2025-06-04,US,TN,Android,Galaxy S22,Organic,ORG_StoreSearch,2.0236,9.79
U109717,2025-06-29,US,TX,Android,Pixel 8,Organic,ORG_Blog,1.0496,16.19
U109718,2025-06-23,US,CA,Android,Moto G Power,Organic,ORG_Blog,0.9638,15.7
U109719,2025-07-02,US,PA,iOS,iPhone SE 3,Facebook,FB_Video_30s,1.7794,10.49
U109720,2025-07-05,US,TX,iOS,iPhone 14,Apple Search Ads,ASA_Exact_Solitaire,1.1447,10.07
U109721,2025-06-09,US,WA,Android,Pixel 8,Google UAC,GGL_UAC_iOS,1.2111,26.41
U109722,2025-05-22,US,NC,iOS,iPhone 14,Facebook,FB_Video_30s,0.7689,15.31
U109723,2025-08-01,US,MA,iOS,iPhone 13,Apple Search Ads,ASA_Discovery,0.5454,28.03
U109724,2025-06-17,US,CA,Android,Galaxy S22,Organic,ORG_StoreSearch,1.0047,17.88
U109725,2025-06-30,US,OR,iOS,iPhone 13,Snapchat,SNP_CPI_Optimized,1.8755,26.21
U109726,2025-07-17,US,CA,iOS,iPhone 13,Apple Search Ads,ASA_Discovery,1.6573,25.78
U109727,2025-08-18,US,FL,Android,Pixel 8,Organic,ORG_Blog,1.1772,22.73
U109728,2025-07-24,US,VA,iOS,iPhone 15,Organic,ORG_StoreSearch,0.6875,32.51
U109729,2025-05-06,US,CA,iOS,iPhone 14,Organic,ORG_Blog,0.4866,18.93
U109730,2025-08-09,US,CA,iOS,iPhone 14,Organic,ORG_NA,0.6512,8.53
U109731,2025-08-27,US,CA,Android,Galaxy S22,Apple Search Ads,ASA_Broad_Card,0.9872,9.23
U109732,2025-06-26,US,NC,iOS,iPhone 13,Google UAC,GGL_UAC_Broad,0.7495,12.99
U109733,2025-08-25,US,MN,iOS,iPhone 15,Apple Search Ads,ASA_Exact_Solitaire,1.351,26.08
U109734,2025-07-05,US,GA,Android,Moto G Power,Apple Search Ads,ASA_Discovery,0.4987,14.74
U109735,2025-06-25,US,MI,iOS,iPhone SE 3,Facebook,FB_LAL_Payers,0.8594,19.95
U109736,2025-06-09,US,FL,iOS,iPhone 13,Facebook,FB_LAL_Payers,0.6659,23.53
U109737,2025-07-18,US,CA,iOS,iPhone 15,Organic,ORG_StoreSearch,1.3452,19.54
U109738,2025-05-28,US,CA,iOS,iPhone 15,Google UAC,GGL_UAC_iOS,1.1242,5.72
U109739,2025-05-13,US,MN,Android,Galaxy S23,Facebook,FB_Video_30s,0.6489,9.94
U109740,2025-05-04,US,CA,Android,Galaxy S23,Organic,ORG_NA,1.2734,43.52
U109741,2025-06-05,US,UT,iOS,iPhone 15,Organic,ORG_StoreSearch,0.4728,21.19
U109742,2025-06-17,US,TX,Android,Pixel 7,TikTok,TTK_UGC_Puzzle,0.4428,4.67
U109743,2025-07-06,US,VA,Android,Galaxy S23,Facebook,FB_Interest_Puzzle,0.635,18.64
U109744,2025-06-05,US,KY,iOS,iPhone SE 3,Organic,ORG_NA,0.4094,44.33
U109745,2025-08-27,US,FL,iOS,iPhone SE 3,Facebook,FB_Video_30s,0.865,20.64
U109746,2025-06-05,US,AZ,Android,Pixel 7,Apple Search Ads,ASA_Discovery,0.8761,18.4
U109747,2025-06-22,US,FL,iOS,iPhone 15,Google UAC,GGL_UAC_Retarget,0.7694,7.22
U109748,2025-05-13,US,NY,Android,Pixel 8,Organic,ORG_StoreSearch,1.1225,15.72
U109749,2025-06-01,US,TX,Android,Galaxy S22,Snapchat,SNP_CPI_Optimized,0.6775,7.92
U109750,2025-05-06,US,MO,iOS,iPhone 13,Google UAC,GGL_UAC_iOS,0.5385,9.77
U109751,2025-07-07,US,NY,iOS,iPhone SE 3,Organic,ORG_NA,0.6578,8.71
U109752,2025-07-30,US,NY,iOS,iPhone 14,Google UAC,GGL_UAC_Broad,0.5554,42.95
U109753,2025-05-24,US,UT,iOS,iPhone 14,Apple Search Ads,ASA_Exact_Solitaire,0.7084,25.9
U109754,2025-06-14,US,FL,iOS,iPhone 13,Organic,ORG_StoreSearch,1.1484,36.27
U109755,2025-05-02,US,IL,Android,Moto G Power,Organic,ORG_StoreSearch,0.4482,9.29
U109756,2025-08-09,US,UT,iOS,iPhone SE 3,Organic,ORG_Blog,0.7899,19.8
U109757,2025-08-02,US,FL,Android,Pixel 7,CrossPromo,XPR_PartnerA,1.3272,10.87
U109758,2025-05-08,US,FL,iOS,iPhone 14,Organic,ORG_Blog,1.3891,11.47
U109759,2025-06-13,US,MD,Android,Galaxy S23,Facebook,FB_Video_30s,0.6888,22.76
U109760,2025-08-23,US,NY,Android,Pixel 8,Snapchat,SNP_CPI_Optimized,2.193,19.68
U109761,2025-06-17,US,TX,Android,Pixel 8,Organic,ORG_StoreSearch,0.5941,20.77
U109762,2025-07-03,US,IL,iOS,iPhone SE 3,CrossPromo,XPR_PartnerA,0.8258,9.61
U109763,2025-06-12,US,WA,iOS,iPhone 14,Snapchat,SNP_Story_Install,0.5666,19.19
U109764,2025-07-11,US,CA,iOS,iPhone SE 3,TikTok,TTK_UGC_Puzzle,1.076,21.42
U109765,2025-08-26,US,FL,iOS,iPhone SE 3,Organic,ORG_Blog,2.7745,12.84
U109766,2025-08-28,US,FL,Android,Pixel 7,Facebook,FB_Video_30s,1.8917,15.71
U109767,2025-08-01,US,NY,Android,Pixel 8,Apple Search Ads,ASA_Discovery,1.2694,7.91
U109768,2025-06-18,US,NJ,Android,Galaxy S23,CrossPromo,XPR_PartnerB,0.7096,6.13
U109769,2025-06-29,US,NY,Android,Galaxy S23,Organic,ORG_NA,0.8461,49.13
U109770,2025-06-12,US,MI,Android,Pixel 8,Apple Search Ads,ASA_Exact_Solitaire,1.414,19.94
U109771,2025-08-27,US,OH,Android,Galaxy S22,Google UAC,GGL_UAC_iOS,1.2212,15.04
U109772,2025-07-24,US,TX,iOS,iPhone 13,Organic,ORG_NA,0.9354,26.83
U109773,2025-06-23,US,NY,iOS,iPhone 15,Google UAC,GGL_UAC_Retarget,0.9577,11.65
U109774,2025-05-02,US,TX,Android,Galaxy S22,Apple Search Ads,ASA_Broad_Card,1.3803,19.02
U109775,2025-07-02,US,CA,Android,Galaxy S22,Google UAC,GGL_UAC_iOS,1.524,31.3
U109776,2025-08-27,US,MI,iOS,iPhone 15,Facebook,FB_Video_30s,0.4964,10.37
U109777,2025-07-02,US,VA,iOS,iPhone 14,CrossPromo,XPR_PartnerA,0.9909,14.07
U109778,2025-05-22,US,TX,iOS,iPhone SE 3,Google UAC,GGL_UAC_Retarget,1.1403,9.02
U109779,2025-05-03,US,MI,iOS,iPhone 13,Facebook,FB_LAL_Payers,0.7314,27.33
U109780,2025-06-12,US,CT,iOS,iPhone 13,Google UAC,GGL_UAC_Broad,1.5092,19.95
U109781,2025-08-19,US,CA,Android,Pixel 7,Google UAC,GGL_UAC_iOS,0.8062,32.34
U109782,2025-08-28,US,OH,iOS,iPhone 15,Facebook,FB_Video_30s,1.5261,27.43
U109783,2025-08-22,US,AZ,iOS,iPhone 13,Snapchat,SNP_Story_Install,0.7809,15.79
U109784,2025-07-27,US,CA,iOS,iPhone 13,Facebook,FB_LAL_Payers,1.0038,22.1
U109785,2025-07-06,US,TN,Android,Galaxy S22,Apple Search Ads,ASA_Broad_Card,0.9949,22.22
U109786,2025-07-10,US,CT,iOS,iPhone 14,Organic,ORG_Blog,1.7595,25.97
U109787,2025-07-04,US,CA,iOS,iPhone SE 3,Organic,ORG_StoreSearch,1.217,37.47
U109788,2025-07-24,US,MO,iOS,iPhone 14,Google UAC,GGL_UAC_iOS,0.7535,10.43
U109789,2025-06-20,US,FL,iOS,iPhone 14,Organic,ORG_StoreSearch,0.8115,7.04
U109790,2025-07-20,US,TX,iOS,iPhone 13,Organic,ORG_StoreSearch,0.8102,10.64
U109791,2025-05-15,US,OH,Android,Pixel 7,Google UAC,GGL_UAC_Broad,0.9116,22.8
U109792,2025-06-01,US,CA,iOS,iPhone 14,Organic,ORG_StoreSearch,0.6201,22.14
U109793,2025-08-09,US,OH,Android,Pixel 7,Organic,ORG_Blog,0.8759,13.54
U109794,2025-08-17,US,CA,Android,Pixel 8,Google UAC,GGL_UAC_iOS,1.564,15.71
U109795,2025-07-04,US,AZ,Android,Galaxy S23,Facebook,FB_Video_30s,1.5364,11.86
U109796,2025-05-04,US,OH,iOS,iPhone 13,Snapchat,SNP_Story_Install,0.4839,17.06
U109797,2025-08-20,US,PA,Android,Pixel 8,Facebook,FB_Interest_Puzzle,0.4542,12.72
U109798,2025-07-24,US,TX,Android,Galaxy S22,Google UAC,GGL_UAC_Retarget,0.7137,40.8
U109799,2025-06-19,US,FL,iOS,iPhone 15,Snapchat,SNP_Story_Install,0.4441,34.88
U109800,2025-07-11,US,TX,Android,Galaxy S23,Apple Search Ads,ASA_Broad_Card,0.5459,25.85
U109801,2025-06-21,US,AZ,iOS,iPhone 13,Organic,ORG_Blog,1.0413,18.28
U109802,2025-06-25,US,TX,iOS,iPhone 14,Organic,ORG_NA,0.8912,31.82
U109803,2025-08-15,US,MI,iOS,iPhone SE 3,Facebook,FB_Interest_Puzzle,0.4546,18.91
U109804,2025-05-20,US,NY,Android,Moto G Power,Facebook,FB_Video_30s,1.4449,19.51
U109805,2025-05-13,US,NJ,Android,Galaxy S22,Apple Search Ads,ASA_Broad_Card,0.7643,7.59
U109806,2025-05-01,US,GA,Android,Pixel 8,Apple Search Ads,ASA_Broad_Card,0.7354,20.51
U109807,2025-06-07,US,IL,iOS,iPhone 14,Facebook,FB_Interest_Puzzle,1.3588,9.44
U109808,2025-05-18,US,VA,iOS,iPhone 13,CrossPromo,XPR_PartnerA,1.0665,14.72
U109809,2025-05-27,US,IL,iOS,iPhone 14,Facebook,FB_Interest_Puzzle,0.8896,19.59
U109810,2025-05-02,US,MO,Android,Galaxy S22,Organic,ORG_Blog,0.7424,11.48
U109811,2025-05-28,US,AZ,iOS,iPhone 14,Apple Search Ads,ASA_Exact_Solitaire,1.1364,22.87
U109812,2025-06-09,US,GA,iOS,iPhone SE 3,Organic,ORG_Blog,0.761,30.45
U109813,2025-05-04,US,CO,Android,Moto G Power,Apple Search Ads,ASA_Exact_Solitaire,0.8258,11.57
U109814,2025-07-12,US,MD,Android,Pixel 7,Snapchat,SNP_CPI_Optimized,0.5652,19.09
U109815,2025-07-08,US,GA,Android,Pixel 7,Facebook,FB_Interest_Puzzle,1.4291,9.65
U109816,2025-05-12,US,CA,iOS,iPhone 14,Facebook,FB_LAL_Payers,1.6838,10.04
U109817,2025-07-11,US,NC,Android,Moto G Power,Google UAC,GGL_UAC_iOS,0.9849,21.02
U109818,2025-08-28,US,FL,Android,Pixel 8,Google UAC,GGL_UAC_iOS,0.7449,25.72
