user_id,date,level,event,moves,booster_used,success
U111445,2025-07-09,1,start,0,False,
U111445,2025-07-09,1,complete,23,False,True
U111445,2025-07-14,2,start,0,False,
U111445,2025-07-14,2,complete,13,False,True
U111445,2025-07-27,3,start,0,False,
U111445,2025-07-27,3,complete,16,False,True
U111445,2025-07-27,4,start,0,False,
U111445,2025-07-27,4,complete,17,False,True
U111445,2025-08-03,5,start,0,False,
U111445,2025-08-03,5,complete,19,False,True
U111445,2025-08-09,6,start,0,False,
U111445,2025-08-09,6,complete,23,False,True
U111446,2025-07-03,1,start,0,False,
U111446,2025-07-03,1,complete,11,False,True
U111446,2025-07-10,2,start,0,False,
U111446,2025-07-10,2,complete,26,False,True
U111446,2025-08-02,3,start,0,False,
U111446,2025-08-02,3,complete,25,True,True
U111447,2025-06-18,1,start,0,False,
U111447,2025-06-18,1,complete,16,False,True
U111447,2025-06-18,2,start,0,False,
U111447,2025-06-18,2,complete,19,False,True
U111447,2025-06-20,3,start,0,False,
U111447,2025-06-20,3,complete,11,False,True
U111447,2025-07-20,4,start,0,False,
U111447,2025-07-20,4,complete,20,False,True
U111448,2025-08-07,1,start,0,False,
U111448,2025-08-07,1,complete,22,False,True
U111448,2025-08-11,2,start,0,False,
U111448,2025-08-11,2,complete,16,False,True
U111449,2025-05-30,1,start,0,False,
U111449,2025-05-30,1,complete,15,True,True
U111449,2025-07-07,2,start,0,False,
U111449,2025-07-07,2,fail,16,False,False
U111449,2025-07-12,2,start,0,False,
U111449,2025-07-12,2,complete,24,True,True
U111450,2025-05-07,1,start,0,False,
U111450,2025-05-07,1,fail,7,False,False
U111450,2025-05-07,1,retry,11,False,True
U111450,2025-05-09,2,start,0,False,
U111450,2025-05-09,2,complete,23,False,True
U111450,2025-05-21,3,start,0,False,
U111450,2025-05-21,3,complete,32,False,True
U111450,2025-05-21,4,start,0,False,
U111450,2025-05-21,4,complete,32,False,True
U111450,2025-05-30,5,start,0,False,
U111450,2025-05-30,5,complete,20,False,True
U111452,2025-05-01,1,start,0,False,
U111452,2025-05-01,1,complete,11,False,True
U111452,2025-05-01,2,start,0,False,
U111452,2025-05-01,2,complete,21,False,True
U111452,2025-05-07,3,start,0,False,
U111452,2025-05-07,3,complete,9,False,True
U111452,2025-05-08,4,start,0,False,
U111452,2025-05-08,4,complete,18,True,True
U111452,2025-05-08,5,start,0,False,
U111452,2025-05-08,5,complete,14,False,True
U111453,2025-08-26,1,start,0,False,
U111453,2025-08-26,1,complete,23,False,True
U111454,2025-07-27,1,start,0,False,
U111454,2025-07-27,1,complete,9,False,True
U111455,2025-06-09,1,start,0,False,
U111455,2025-06-09,1,complete,12,False,True
U111455,2025-06-10,2,start,0,False,
U111455,2025-06-10,2,complete,19,False,True
U111456,2025-07-23,1,start,0,False,
U111456,2025-07-23,1,complete,10,False,True
U111456,2025-07-25,2,start,0,False,
U111456,2025-07-25,2,complete,14,False,True
U111456,2025-07-31,3,start,0,False,
U111456,2025-07-31,3,complete,24,True,True
U111456,2025-07-31,4,start,0,False,
U111456,2025-07-31,4,complete,30,False,True
U111456,2025-08-02,5,start,0,False,
U111456,2025-08-02,5,complete,11,False,True
U111456,2025-08-08,6,start,0,False,
U111456,2025-08-08,6,complete,20,False,True
U111457,2025-08-07,1,start,0,False,
U111457,2025-08-07,1,complete,27,False,True
U111458,2025-05-31,1,start,0,False,
U111458,2025-05-31,1,complete,13,False,True
U111458,2025-05-31,2,start,0,False,
U111458,2025-05-31,2,complete,14,False,True
U111458,2025-08-11,3,start,0,False,
U111458,2025-08-11,3,complete,14,False,True
U111460,2025-08-06,1,start,0,False,
U111460,2025-08-06,1,complete,17,False,True
U111460,2025-08-16,2,start,0,False,
U111460,2025-08-16,2,complete,13,False,True
U111460,2025-08-25,3,start,0,False,
U111460,2025-08-25,3,complete,23,False,True
U111461,2025-06-01,1,start,0,False,
U111461,2025-06-01,1,complete,23,False,True
U111461,2025-07-01,2,start,0,False,
U111461,2025-07-01,2,complete,17,False,True
U111461,2025-08-21,3,start,0,False,
U111461,2025-08-21,3,fail,14,False,False
U111462,2025-05-06,1,start,0,False,
U111462,2025-05-06,1,complete,15,False,True
U111462,2025-05-19,2,start,0,False,
U111462,2025-05-19,2,complete,29,False,True
U111463,2025-05-25,1,start,0,False,
U111463,2025-05-25,1,complete,14,False,True
U111463,2025-05-26,2,start,0,False,
U111463,2025-05-26,2,complete,20,False,True
U111463,2025-05-30,3,start,0,False,
U111463,2025-05-30,3,complete,3,False,True
U111463,2025-06-17,4,start,0,False,
U111463,2025-06-17,4,complete,17,False,True
U111463,2025-07-26,5,start,0,False,
U111463,2025-07-26,5,complete,18,False,True
U111464,2025-06-03,1,start,0,False,
U111464,2025-06-03,1,complete,17,False,True
U111465,2025-05-13,1,start,0,False,
U111465,2025-05-13,1,complete,16,False,True
U111465,2025-06-08,2,start,0,False,
U111465,2025-06-08,2,complete,19,False,True
U111465,2025-06-14,3,start,0,False,
U111465,2025-06-14,3,complete,14,False,True
U111465,2025-06-21,4,start,0,False,
U111465,2025-06-21,4,complete,22,False,True
U111465,2025-07-06,5,start,0,False,
U111465,2025-07-06,5,complete,14,False,True
U111466,2025-08-04,1,start,0,False,
U111466,2025-08-04,1,complete,24,False,True
U111466,2025-08-16,2,start,0,False,
U111466,2025-08-16,2,complete,14,False,True
U111467,2025-06-16,1,start,0,False,
U111467,2025-06-16,1,complete,14,False,True
U111467,2025-06-16,2,start,0,False,
U111467,2025-06-16,2,complete,21,False,True
U111467,2025-07-10,3,start,0,False,
U111467,2025-07-10,3,complete,21,False,True
U111468,2025-08-16,1,start,0,False,
U111468,2025-08-16,1,fail,10,False,False
U111469,2025-08-08,1,start,0,False,
U111469,2025-08-08,1,complete,25,False,True
U111470,2025-07-01,1,start,0,False,
U111470,2025-07-01,1,complete,16,False,True
U111470,2025-08-17,2,start,0,False,
U111470,2025-08-17,2,complete,12,False,True
U111470,2025-08-24,3,start,0,False,
U111470,2025-08-24,3,complete,29,False,True
U111471,2025-07-16,1,start,0,False,
U111471,2025-07-16,1,complete,20,False,True
U111471,2025-07-27,2,start,0,False,
U111471,2025-07-27,2,complete,12,True,True
U111471,2025-08-09,3,start,0,False,
U111471,2025-08-09,3,complete,11,False,True
U111471,2025-08-09,4,start,0,False,
U111471,2025-08-09,4,complete,15,False,True
U111473,2025-08-08,1,start,0,False,
U111473,2025-08-08,1,fail,27,False,False
U111474,2025-06-26,1,start,0,False,
U111474,2025-06-26,1,complete,15,False,True
U111476,2025-06-07,1,start,0,False,
U111476,2025-06-07,1,complete,25,False,True
U111476,2025-06-10,2,start,0,False,
U111476,2025-06-10,2,complete,10,False,True
U111476,2025-06-15,3,start,0,False,
U111476,2025-06-15,3,complete,15,False,True
U111476,2025-08-10,4,start,0,False,
U111476,2025-08-10,4,complete,16,False,True
U111476,2025-08-10,5,start,0,False,
U111476,2025-08-10,5,complete,26,False,True
U111477,2025-05-10,1,start,0,False,
U111477,2025-05-10,1,complete,8,False,True
U111477,2025-06-14,2,start,0,False,
U111477,2025-06-14,2,fail,15,False,False
U111477,2025-06-14,2,start,0,False,
U111477,2025-06-14,2,complete,18,False,True
U111477,2025-06-15,3,start,0,False,
U111477,2025-06-15,3,complete,12,False,True
U111478,2025-06-30,1,start,0,False,
U111478,2025-06-30,1,complete,15,False,True
U111478,2025-07-15,2,start,0,False,
U111478,2025-07-15,2,complete,20,False,True
U111479,2025-08-04,1,start,0,False,
U111479,2025-08-04,1,complete,16,False,True
U111479,2025-08-05,2,start,0,False,
U111479,2025-08-05,2,complete,22,False,True
U111479,2025-08-09,3,start,0,False,
U111479,2025-08-09,3,complete,18,False,True
U111481,2025-07-15,1,start,0,False,
U111481,2025-07-15,1,complete,18,False,True
U111481,2025-08-17,2,start,0,False,
U111481,2025-08-17,2,complete,25,False,True
U111481,2025-08-18,3,start,0,False,
U111481,2025-08-18,3,complete,28,True,True
U111481,2025-08-18,4,start,0,False,
U111481,2025-08-18,4,complete,14,False,True
U111481,2025-08-24,5,start,0,False,
U111481,2025-08-24,5,complete,19,False,True
U111482,2025-07-11,1,start,0,False,
U111482,2025-07-11,1,complete,20,False,True
U111482,2025-07-11,2,start,0,False,
U111482,2025-07-11,2,complete,13,False,True
U111482,2025-08-12,3,start,0,False,
U111482,2025-08-12,3,complete,9,False,True
U111482,2025-08-12,4,start,0,False,
U111482,2025-08-12,4,fail,27,False,False
U111483,2025-08-20,1,start,0,False,
U111483,2025-08-20,1,complete,18,False,True
U111483,2025-08-21,2,start,0,False,
U111483,2025-08-21,2,complete,16,False,True
U111484,2025-06-05,1,start,0,False,
U111484,2025-06-05,1,complete,26,False,True
U111484,2025-06-05,2,start,0,False,
U111484,2025-06-05,2,complete,11,False,True
U111484,2025-06-09,3,start,0,False,
U111484,2025-06-09,3,complete,11,False,True
U111484,2025-06-13,4,start,0,False,
U111484,2025-06-13,4,complete,14,False,True
U111484,2025-06-13,5,start,0,False,
U111484,2025-06-13,5,complete,27,False,True
U111485,2025-06-07,1,start,0,False,
U111485,2025-06-07,1,complete,17,False,True
U111485,2025-06-07,2,start,0,False,
U111485,2025-06-07,2,complete,11,False,True
U111485,2025-06-08,3,start,0,False,
U111485,2025-06-08,3,fail,17,False,False
U111485,2025-06-09,3,start,0,False,
U111485,2025-06-09,3,complete,21,False,True
U111485,2025-06-16,4,start,0,False,
U111485,2025-06-16,4,complete,16,False,True
U111486,2025-06-22,1,start,0,False,
U111486,2025-06-22,1,complete,11,False,True
U111486,2025-08-13,2,start,0,False,
U111486,2025-08-13,2,complete,12,True,True
U111487,2025-07-15,1,start,0,False,
U111487,2025-07-15,1,complete,14,False,True
U111487,2025-08-05,2,start,0,False,
U111487,2025-08-05,2,complete,23,False,True
U111487,2025-08-21,3,start,0,False,
U111487,2025-08-21,3,complete,28,False,True
U111487,2025-08-21,4,start,0,False,
U111487,2025-08-21,4,complete,31,False,True
U111488,2025-08-01,1,start,0,False,
U111488,2025-08-01,1,complete,9,False,True
U111488,2025-08-07,2,start,0,False,
U111488,2025-08-07,2,complete,28,False,True
U111489,2025-07-17,1,start,0,False,
U111489,2025-07-17,1,complete,11,True,True
U111489,2025-07-17,2,start,0,False,
U111489,2025-07-17,2,complete,9,False,True
U111489,2025-08-23,3,start,0,False,
U111489,2025-08-23,3,complete,16,False,True
U111490,2025-08-13,1,start,0,False,
U111490,2025-08-13,1,complete,20,False,True
U111493,2025-06-27,1,start,0,False,
U111493,2025-06-27,1,complete,24,False,True
U111493,2025-06-29,2,start,0,False,
U111493,2025-06-29,2,complete,14,False,True
U111493,2025-07-04,3,start,0,False,
U111493,2025-07-04,3,complete,15,False,True
U111493,2025-07-13,4,start,0,False,
U111493,2025-07-13,4,complete,25,False,True
U111493,2025-07-31,5,start,0,False,
U111493,2025-07-31,5,complete,29,False,True
U111495,2025-05-27,1,start,0,False,
U111495,2025-05-27,1,complete,21,False,True
U111495,2025-06-12,2,start,0,False,
U111495,2025-06-12,2,fail,20,False,False
U111496,2025-07-27,1,start,0,False,
U111496,2025-07-27,1,complete,24,False,True
U111496,2025-07-27,2,start,0,False,
U111496,2025-07-27,2,complete,17,False,True
U111496,2025-07-29,3,start,0,False,
U111496,2025-07-29,3,complete,19,False,True
U111496,2025-08-16,4,start,0,False,
U111496,2025-08-16,4,complete,22,False,True
U111496,2025-08-16,5,start,0,False,
U111496,2025-08-16,5,complete,14,False,True
U111497,2025-07-05,1,start,0,False,
U111497,2025-07-05,1,fail,17,False,False
U111497,2025-07-05,1,start,0,False,
U111497,2025-07-05,1,complete,21,True,True
U111498,2025-08-07,1,start,0,False,
U111498,2025-08-07,1,fail,17,False,False
U111498,2025-08-07,1,retry,13,False,True
U111498,2025-08-08,2,start,0,False,
U111498,2025-08-08,2,complete,7,False,True
U111498,2025-08-16,3,start,0,False,
U111498,2025-08-16,3,complete,23,False,True
U111499,2025-07-16,1,start,0,False,
U111499,2025-07-16,1,fail,17,False,False
U111500,2025-08-03,1,start,0,False,
U111500,2025-08-03,1,complete,14,False,True
U111500,2025-08-17,2,start,0,False,
U111500,2025-08-17,2,complete,25,False,True
U111500,2025-08-25,3,start,0,False,
U111500,2025-08-25,3,complete,10,False,True
U111501,2025-08-20,1,start,0,False,
U111501,2025-08-20,1,complete,20,False,True
U111502,2025-07-27,1,start,0,False,
U111502,2025-07-27,1,complete,14,False,True
U111503,2025-08-02,1,start,0,False,
U111503,2025-08-02,1,complete,20,False,True
U111503,2025-08-07,2,start,0,False,
U111503,2025-08-07,2,complete,27,False,True
U111503,2025-08-07,3,start,0,False,
U111503,2025-08-07,3,complete,15,False,True
U111504,2025-05-11,1,start,0,False,
U111504,2025-05-11,1,fail,17,False,False
U111504,2025-05-20,1,start,0,False,
U111504,2025-05-20,1,fail,15,False,False
U111505,2025-07-07,1,start,0,False,
U111505,2025-07-07,1,complete,18,False,True
U111505,2025-07-18,2,start,0,False,
U111505,2025-07-18,2,complete,18,False,True
U111505,2025-07-25,3,start,0,False,
U111505,2025-07-25,3,complete,18,False,True
U111505,2025-07-25,4,start,0,False,
U111505,2025-07-25,4,complete,8,False,True
U111507,2025-07-27,1,start,0,False,
U111507,2025-07-27,1,complete,13,False,True
U111507,2025-08-02,2,start,0,False,
U111507,2025-08-02,2,complete,11,False,True
U111507,2025-08-23,3,start,0,False,
U111507,2025-08-23,3,complete,4,False,True
U111508,2025-07-07,1,start,0,False,
U111508,2025-07-07,1,complete,17,False,True
U111508,2025-07-10,2,start,0,False,
U111508,2025-07-10,2,fail,12,False,False
U111508,2025-07-18,2,start,0,False,
U111508,2025-07-18,2,complete,19,False,True
U111509,2025-06-14,1,start,0,False,
U111509,2025-06-14,1,complete,6,True,True
U111509,2025-06-21,2,start,0,False,
U111509,2025-06-21,2,complete,21,False,True
U111509,2025-06-21,3,start,0,False,
U111509,2025-06-21,3,complete,20,False,True
U111509,2025-07-02,4,start,0,False,
U111509,2025-07-02,4,complete,9,False,True
U111510,2025-05-06,1,start,0,False,
U111510,2025-05-06,1,complete,18,False,True
U111510,2025-05-06,2,start,0,False,
U111510,2025-05-06,2,complete,25,False,True
U111510,2025-05-23,3,start,0,False,
U111510,2025-05-23,3,complete,29,False,True
U111510,2025-07-28,4,start,0,False,
U111510,2025-07-28,4,complete,15,False,True
U111510,2025-07-28,5,start,0,False,
U111510,2025-07-28,5,complete,23,False,True
U111511,2025-06-15,1,start,0,False,
U111511,2025-06-15,1,complete,10,True,True
U111512,2025-06-29,1,start,0,False,
U111512,2025-06-29,1,complete,9,False,True
U111512,2025-07-06,2,start,0,False,
U111512,2025-07-06,2,fail,25,False,False
U111512,2025-07-31,2,start,0,False,
U111512,2025-07-31,2,complete,13,False,True
U111512,2025-07-31,3,start,0,False,
U111512,2025-07-31,3,complete,22,False,True
U111513,2025-05-27,1,start,0,False,
U111513,2025-05-27,1,complete,15,False,True
U111513,2025-06-19,2,start,0,False,
U111513,2025-06-19,2,fail,16,False,False
U111513,2025-06-19,2,retry,7,False,True
U111513,2025-06-19,3,start,0,False,
U111513,2025-06-19,3,complete,17,False,True
U111514,2025-05-21,1,start,0,False,
U111514,2025-05-21,1,complete,14,False,True
U111514,2025-05-21,2,start,0,False,
U111514,2025-05-21,2,fail,23,False,False
U111514,2025-05-22,2,start,0,False,
U111514,2025-05-22,2,fail,12,False,False
U111514,2025-06-16,2,start,0,False,
U111514,2025-06-16,2,complete,20,False,True
U111514,2025-06-16,3,start,0,False,
U111514,2025-06-16,3,complete,18,False,True
U111514,2025-08-03,4,start,0,False,
U111514,2025-08-03,4,complete,20,False,True
U111515,2025-07-01,1,start,0,False,
U111515,2025-07-01,1,complete,29,False,True
U111515,2025-07-19,2,start,0,False,
U111515,2025-07-19,2,complete,23,False,True
U111515,2025-08-10,3,start,0,False,
U111515,2025-08-10,3,complete,17,False,True
U111515,2025-08-25,4,start,0,False,
U111515,2025-08-25,4,complete,17,False,True
U111517,2025-06-08,1,start,0,False,
U111517,2025-06-08,1,fail,11,False,False
U111517,2025-06-08,1,start,0,False,
U111517,2025-06-08,1,complete,20,False,True
U111517,2025-06-16,2,start,0,False,
U111517,2025-06-16,2,complete,18,False,True
U111517,2025-07-29,3,start,0,False,
U111517,2025-07-29,3,complete,22,False,True
U111518,2025-07-15,1,start,0,False,
U111518,2025-07-15,1,complete,11,False,True
U111518,2025-08-11,2,start,0,False,
U111518,2025-08-11,2,complete,11,False,True
U111518,2025-08-11,3,start,0,False,
U111518,2025-08-11,3,complete,14,False,True
U111519,2025-08-17,1,start,0,False,
U111519,2025-08-17,1,fail,23,False,False
U111520,2025-06-27,1,start,0,False,
U111520,2025-06-27,1,complete,15,False,True
U111521,2025-08-14,1,start,0,False,
U111521,2025-08-14,1,complete,26,False,True
U111521,2025-08-14,2,start,0,False,
U111521,2025-08-14,2,complete,21,False,True
U111521,2025-08-18,3,start,0,False,
U111521,2025-08-18,3,complete,24,False,True
U111521,2025-08-21,4,start,0,False,
U111521,2025-08-21,4,complete,21,False,True
U111521,2025-08-24,5,start,0,False,
U111521,2025-08-24,5,complete,11,False,True
U111521,2025-08-27,6,start,0,False,
U111521,2025-08-27,6,complete,29,True,True
U111523,2025-05-12,1,start,0,False,
U111523,2025-05-12,1,complete,9,False,True
U111523,2025-05-25,2,start,0,False,
U111523,2025-05-25,2,complete,19,False,True
U111523,2025-06-09,3,start,0,False,
U111523,2025-06-09,3,complete,27,False,True
U111524,2025-05-12,1,start,0,False,
U111524,2025-05-12,1,complete,8,False,True
U111524,2025-05-12,2,start,0,False,
U111524,2025-05-12,2,complete,23,False,True
U111524,2025-05-20,3,start,0,False,
U111524,2025-05-20,3,complete,20,False,True
U111525,2025-06-27,1,start,0,False,
U111525,2025-06-27,1,complete,3,False,True
U111525,2025-06-27,2,start,0,False,
U111525,2025-06-27,2,complete,18,False,True
U111525,2025-07-14,3,start,0,False,
U111525,2025-07-14,3,complete,21,False,True
U111526,2025-07-16,1,start,0,False,
U111526,2025-07-16,1,complete,22,False,True
U111526,2025-07-30,2,start,0,False,
U111526,2025-07-30,2,complete,13,True,True
U111526,2025-08-27,3,start,0,False,
U111526,2025-08-27,3,complete,14,False,True
U111526,2025-08-27,4,start,0,False,
U111526,2025-08-27,4,complete,23,False,True
U111527,2025-07-25,1,start,0,False,
U111527,2025-07-25,1,complete,18,True,True
U111528,2025-06-11,1,start,0,False,
U111528,2025-06-11,1,complete,20,True,True
U111529,2025-07-31,1,start,0,False,
U111529,2025-07-31,1,complete,17,False,True
U111529,2025-08-09,2,start,0,False,
U111529,2025-08-09,2,complete,11,False,True
U111529,2025-08-09,3,start,0,False,
U111529,2025-08-09,3,complete,26,False,True
U111530,2025-07-22,1,start,0,False,
U111530,2025-07-22,1,complete,7,False,True
U111532,2025-07-18,1,start,0,False,
U111532,2025-07-18,1,fail,19,False,False
U111532,2025-07-18,1,start,0,False,
U111532,2025-07-18,1,complete,14,False,True
U111535,2025-05-29,1,start,0,False,
U111535,2025-05-29,1,complete,17,False,True
U111535,2025-05-29,2,start,0,False,
U111535,2025-05-29,2,complete,24,False,True
U111535,2025-05-31,3,start,0,False,
U111535,2025-05-31,3,complete,19,True,True
U111535,2025-06-05,4,start,0,False,
U111535,2025-06-05,4,complete,27,False,True
U111536,2025-05-29,1,start,0,False,
U111536,2025-05-29,1,complete,14,False,True
U111536,2025-05-29,2,start,0,False,
U111536,2025-05-29,2,complete,17,False,True
U111536,2025-06-27,3,start,0,False,
U111536,2025-06-27,3,complete,15,False,True
U111536,2025-06-29,4,start,0,False,
U111536,2025-06-29,4,complete,10,False,True
U111538,2025-07-13,1,start,0,False,
U111538,2025-07-13,1,complete,16,False,True
U111539,2025-07-16,1,start,0,False,
U111539,2025-07-16,1,complete,13,False,True
U111540,2025-08-13,1,start,0,False,
U111540,2025-08-13,1,complete,30,False,True
U111540,2025-08-14,2,start,0,False,
U111540,2025-08-14,2,complete,18,False,True
U111540,2025-08-25,3,start,0,False,
U111540,2025-08-25,3,complete,23,False,True
U111541,2025-07-20,1,start,0,False,
U111541,2025-07-20,1,complete,21,True,True
U111541,2025-07-20,2,start,0,False,
U111541,2025-07-20,2,fail,19,False,False
U111541,2025-07-22,2,start,0,False,
U111541,2025-07-22,2,complete,16,False,True
U111541,2025-08-04,3,start,0,False,
U111541,2025-08-04,3,complete,17,False,True
U111542,2025-06-13,1,start,0,False,
U111542,2025-06-13,1,fail,23,False,False
U111542,2025-06-14,1,start,0,False,
U111542,2025-06-14,1,complete,19,False,True
U111542,2025-06-17,2,start,0,False,
U111542,2025-06-17,2,fail,8,False,False
U111542,2025-06-17,2,retry,18,True,True
U111542,2025-06-22,3,start,0,False,
U111542,2025-06-22,3,complete,22,False,True
U111542,2025-07-15,4,start,0,False,
U111542,2025-07-15,4,complete,32,False,True
U111543,2025-08-23,1,start,0,False,
U111543,2025-08-23,1,complete,9,True,True
U111544,2025-08-20,1,start,0,False,
U111544,2025-08-20,1,complete,11,False,True
U111544,2025-08-20,2,start,0,False,
U111544,2025-08-20,2,complete,18,False,True
U111545,2025-06-22,1,start,0,False,
U111545,2025-06-22,1,complete,22,False,True
U111545,2025-06-22,2,start,0,False,
U111545,2025-06-22,2,complete,26,True,True
U111545,2025-07-03,3,start,0,False,
U111545,2025-07-03,3,complete,22,False,True
U111545,2025-07-03,4,start,0,False,
U111545,2025-07-03,4,complete,14,False,True
U111545,2025-07-07,5,start,0,False,
U111545,2025-07-07,5,complete,11,False,True
U111545,2025-07-08,6,start,0,False,
U111545,2025-07-08,6,fail,14,False,False
U111545,2025-07-08,6,retry,17,False,True
U111545,2025-07-26,7,start,0,False,
U111545,2025-07-26,7,complete,8,False,True
U111545,2025-08-10,8,start,0,False,
U111545,2025-08-10,8,complete,15,False,True
U111546,2025-07-09,1,start,0,False,
U111546,2025-07-09,1,complete,27,False,True
U111548,2025-08-26,1,start,0,False,
U111548,2025-08-26,1,complete,21,False,True
U111549,2025-06-26,1,start,0,False,
U111549,2025-06-26,1,complete,13,False,True
U111550,2025-08-13,1,start,0,False,
U111550,2025-08-13,1,fail,23,False,False
U111550,2025-08-13,1,start,0,False,
U111550,2025-08-13,1,complete,24,False,True
U111551,2025-06-12,1,start,0,False,
U111551,2025-06-12,1,complete,14,True,True
U111551,2025-06-16,2,start,0,False,
U111551,2025-06-16,2,complete,17,False,True
U111552,2025-06-21,1,start,0,False,
U111552,2025-06-21,1,complete,7,False,True
U111552,2025-06-28,2,start,0,False,
U111552,2025-06-28,2,complete,23,False,True
U111552,2025-07-21,3,start,0,False,
U111552,2025-07-21,3,complete,8,False,True
U111552,2025-08-18,4,start,0,False,
U111552,2025-08-18,4,complete,4,False,True
U111553,2025-05-20,1,start,0,False,
U111553,2025-05-20,1,complete,10,False,True
U111554,2025-07-12,1,start,0,False,
U111554,2025-07-12,1,fail,29,True,False
U111555,2025-07-20,1,start,0,False,
U111555,2025-07-20,1,fail,21,False,False
U111555,2025-08-18,1,start,0,False,
U111555,2025-08-18,1,complete,17,False,True
U111555,2025-08-18,2,start,0,False,
U111555,2025-08-18,2,complete,14,False,True
U111556,2025-07-01,1,start,0,False,
U111556,2025-07-01,1,complete,22,True,True
U111556,2025-07-01,2,start,0,False,
U111556,2025-07-01,2,complete,23,False,True
U111556,2025-07-02,3,start,0,False,
U111556,2025-07-02,3,complete,17,False,True
U111556,2025-07-09,4,start,0,False,
U111556,2025-07-09,4,complete,25,False,True
U111557,2025-05-28,1,start,0,False,
U111557,2025-05-28,1,fail,18,False,False
U111557,2025-05-28,1,retry,11,False,True
U111557,2025-06-02,2,start,0,False,
U111557,2025-06-02,2,complete,22,True,True
U111557,2025-06-05,3,start,0,False,
U111557,2025-06-05,3,fail,16,False,False
U111557,2025-06-08,3,start,0,False,
U111557,2025-06-08,3,complete,28,False,True
U111557,2025-06-26,4,start,0,False,
U111557,2025-06-26,4,complete,24,False,True
U111557,2025-07-11,5,start,0,False,
U111557,2025-07-11,5,complete,22,False,True
U111558,2025-06-18,1,start,0,False,
U111558,2025-06-18,1,complete,17,True,True
U111558,2025-06-25,2,start,0,False,
U111558,2025-06-25,2,complete,23,False,True
U111559,2025-06-14,1,start,0,False,
U111559,2025-06-14,1,complete,19,False,True
U111559,2025-06-25,2,start,0,False,
U111559,2025-06-25,2,complete,16,False,True
U111560,2025-08-27,1,start,0,False,
U111560,2025-08-27,1,complete,20,True,True
U111560,2025-08-28,2,start,0,False,
U111560,2025-08-28,2,complete,16,False,True
U111561,2025-08-11,1,start,0,False,
U111561,2025-08-11,1,complete,28,False,True
U111562,2025-06-20,1,start,0,False,
U111562,2025-06-20,1,complete,21,False,True
U111563,2025-08-20,1,start,0,False,
U111563,2025-08-20,1,complete,20,False,True
U111564,2025-06-11,1,start,0,False,
U111564,2025-06-11,1,complete,20,False,True
U111564,2025-08-19,2,start,0,False,
U111564,2025-08-19,2,complete,15,False,True
U111565,2025-07-20,1,start,0,False,
U111565,2025-07-20,1,complete,12,False,True
U111565,2025-07-20,2,start,0,False,
U111565,2025-07-20,2,complete,21,False,True
U111565,2025-08-01,3,start,0,False,
U111565,2025-08-01,3,complete,3,True,True
U111565,2025-08-24,4,start,0,False,
U111565,2025-08-24,4,fail,20,False,False
U111566,2025-08-24,1,start,0,False,
U111566,2025-08-24,1,complete,15,False,True
U111567,2025-06-19,1,start,0,False,
U111567,2025-06-19,1,complete,30,False,True
U111567,2025-06-20,2,start,0,False,
U111567,2025-06-20,2,complete,14,False,True
U111567,2025-07-03,3,start,0,False,
U111567,2025-07-03,3,complete,11,True,True
U111567,2025-07-03,4,start,0,False,
U111567,2025-07-03,4,complete,14,False,True
U111567,2025-07-29,5,start,0,False,
U111567,2025-07-29,5,complete,14,False,True
U111568,2025-07-23,1,start,0,False,
U111568,2025-07-23,1,complete,19,False,True
U111568,2025-07-30,2,start,0,False,
U111568,2025-07-30,2,complete,20,False,True
U111568,2025-08-02,3,start,0,False,
U111568,2025-08-02,3,complete,25,False,True
U111568,2025-08-02,4,start,0,False,
U111568,2025-08-02,4,complete,13,False,True
U111569,2025-06-09,1,start,0,False,
U111569,2025-06-09,1,complete,18,False,True
U111569,2025-06-16,2,start,0,False,
U111569,2025-06-16,2,complete,14,False,True
U111569,2025-06-17,3,start,0,False,
U111569,2025-06-17,3,complete,22,False,True
U111570,2025-06-01,1,start,0,False,
U111570,2025-06-01,1,complete,19,False,True
U111570,2025-08-09,2,start,0,False,
U111570,2025-08-09,2,complete,3,False,True
U111570,2025-08-09,3,start,0,False,
U111570,2025-08-09,3,complete,12,False,True
U111570,2025-08-17,4,start,0,False,
U111570,2025-08-17,4,complete,13,False,True
U111570,2025-08-17,5,start,0,False,
U111570,2025-08-17,5,complete,18,False,True
U111571,2025-07-09,1,start,0,False,
U111571,2025-07-09,1,complete,6,False,True
U111572,2025-08-26,1,start,0,False,
U111572,2025-08-26,1,complete,4,False,True
U111573,2025-06-24,1,start,0,False,
U111573,2025-06-24,1,complete,6,False,True
U111573,2025-07-03,2,start,0,False,
U111573,2025-07-03,2,complete,17,False,True
U111573,2025-07-04,3,start,0,False,
U111573,2025-07-04,3,complete,13,False,True
U111576,2025-07-14,1,start,0,False,
U111576,2025-07-14,1,complete,14,False,True
U111578,2025-07-19,1,start,0,False,
U111578,2025-07-19,1,complete,26,False,True
U111578,2025-08-24,2,start,0,False,
U111578,2025-08-24,2,complete,19,False,True
U111579,2025-07-02,1,start,0,False,
U111579,2025-07-02,1,complete,11,False,True
U111580,2025-06-05,1,start,0,False,
U111580,2025-06-05,1,complete,16,False,True
U111580,2025-07-04,2,start,0,False,
U111580,2025-07-04,2,complete,13,False,True
U111580,2025-07-04,3,start,0,False,
U111580,2025-07-04,3,complete,26,False,True
U111580,2025-07-15,4,start,0,False,
